date,open,high,low,close,volume,bodysize,shadowsize,ema_20,rsi_20,Min_20,Max_20,volume_20,percentChange_20,RelativeSize_ema_20,Diff_20,ema_50,rsi_50,Min_50,Max_50,volume_50,percentChange_50,RelativeSize_ema_50,Diff_50,ema_100,rsi_100,Min_100,Max_100,volume_100,percentChange_100,RelativeSize_ema_100,Diff_100,ATR(14),WeekDay,Day,result
2019-08-09,11992.9,12042.0,11660.0,11857.6,4972.62735052,-135.29999999999927,382.0,10429.752755754107,59.61316693021572,9120.0,12340.0,6136.901163640001,0.1004835311696628,1.1369013511330024,1082.7000000000007,9878.678351668546,58.61468231398485,9099.0,13875.7,9108.8252918286,0.24367808858542328,1.200322510550939,2323.300000000001,9611.029117689744,59.197112555709154,5311.3,13875.7,7500.255873836201,1.2271557634154129,1.2337492535711176,6533.5,705.7350848615462,4,9,0
2019-08-10,11859.6,11975.0,11230.2,11284.7,5075.90454317,-574.8999999999996,744.7999999999993,10459.75003661559,54.80064478480837,9120.0,12340.0,6117.610779921002,0.06506658612781147,1.0788689940482876,689.4000000000015,9904.254710075087,56.736851796066546,9099.0,13875.7,9028.349244617199,0.10426452168467204,1.139379017435876,1065.5,9633.836894795399,58.248123576772954,5368.7,13875.7,7529.9122264814005,1.093442166774882,1.1713609149949868,5894.200000000001,708.5254359428643,5,10,0
2019-08-11,11280.0,11581.0,11101.9,11526.7,3242.58542379,246.70000000000073,479.10000000000036,10497.147535251532,56.36688964106117,9120.0,12340.0,5950.109380373502,0.1165063590309865,1.0980792602267448,1202.800000000001,9933.637970741313,57.32613280710783,9099.0,13875.7,8836.351235839998,0.08091862187963028,1.1603704538006032,862.9000000000015,9659.459510070526,58.531770117617675,5525.0,13875.7,7508.998613411301,1.0365194346289752,1.1933069327515449,5866.700000000001,692.1379048040884,6,11,0
2019-08-12,11539.7,11550.2,11235.0,11384.2,2521.40994313,-155.5,315.2000000000007,10528.208811497525,55.18167184039185,9120.0,12340.0,5678.371245338002,0.15686035404345278,1.0813045413354334,1543.6000000000004,9959.794739661465,56.86077125834675,9099.0,13875.7,8767.910056360999,0.052718210484460126,1.143015523670014,570.1000000000004,9682.652599430538,58.29620764713986,5563.4,13875.7,7486.865611677701,0.9752233885659756,1.1757315346281798,5620.700000000001,665.2137687466536,0,12,0
2019-08-13,11386.0,11442.6,10751.0,10857.0,5530.49168914,-529.0,691.6000000000004,10539.710898383533,51.00505845301478,9120.0,12340.0,5540.872122210002,0.11128170484554456,1.030104156050915,1087.2000000000007,9975.904583575806,55.17003611286377,9099.0,13875.7,8769.371635626398,-0.014844926773496914,1.0883223580420784,-163.60000000000036,9698.341788123347,57.432439766800044,5563.4,13875.7,7525.789600795701,0.8983092336474743,1.119469723504234,5137.7,667.0984995504641,1,13,0
2019-08-14,10855.1,10862.0,9900.0,10018.0,9345.62962355,-837.1000000000004,962.0,10521.47667264621,45.26572032258067,9120.0,12340.0,5727.935552104503,0.014172909495849373,0.9521477176340513,140.0,9976.657278833367,52.6287901356373,9099.0,13875.7,8723.806599225798,-0.14849852529940255,1.0041439452124257,-1747.1000000000004,9702.585017550002,56.096328730841684,5660.0,13875.7,7594.1941118813,0.7614375637373845,1.0325083451347736,4330.6,688.1628924397166,2,14,0
2019-08-15,10018.0,10450.0,9490.0,10304.5,11725.54421272,286.5,960.0,10513.89988094182,47.39350176180981,9120.0,12340.0,6098.197790859003,0.04592976045472996,0.9800835195966253,452.5,9982.495320003145,53.37709633558563,9099.0,13360.9,8445.560911576598,-0.2032828966189103,1.0322569327281943,-2629.2000000000007,9710.524451060144,56.44582500319556,5660.0,13875.7,7669.5456262193,0.793584209427,1.0611682254582047,4559.3,707.5798286940226,3,15,0
2019-08-16,10300.9,10535.0,9728.0,10362.1,8443.90114207,61.20000000000073,807.0,10508.603587226204,47.82276423992282,9120.0,12340.0,6202.9209064575025,0.0939948056335651,0.9860587007578926,890.3000000000011,9989.22790873523,53.52769836717744,9099.0,13197.8,8113.7255412066,-0.07049695012558299,1.0373274185624202,-785.8999999999996,9719.065261785578,56.51612133250812,5933.2,13875.7,7729.2399176891995,0.7438447686844718,1.0661621998509232,4420.0,714.6812695015924,4,16,0
2019-08-17,10362.2,10475.0,9999.9,10211.8,3766.05859122,-150.40000000000146,475.10000000000036,10498.256667821095,46.774417818282096,9375.0,12340.0,6198.114437560003,0.07135138537721475,0.9727138822296912,680.0999999999985,9993.159796839993,53.071240003435186,9099.0,13197.8,7912.7359887566,-0.17380258899676382,1.0218789859869093,-2148.2000000000007,9725.484197128178,56.27671650195712,6110.1,13875.7,7721.6411645981,0.6600773807588516,1.0500042767038194,4060.3999999999996,697.5683216800501,5,17,0
2019-08-18,10211.8,10502.4,10065.0,10326.4,2908.43736041,114.60000000000036,437.39999999999964,10492.270317922368,47.694693455822986,9381.3,12340.0,6138.288217011503,0.08700091579911362,0.9841911890471372,826.5,9999.023852411927,53.38054671025285,9099.0,13197.8,7751.092678289199,-0.12968285138768332,1.0327408107451512,-1538.7000000000007,9733.264810056919,56.41889999862273,6338.0,13875.7,7694.6558321162,0.6290009622817119,1.0609389759261685,3987.2999999999993,678.9848701314751,6,18,0
2019-08-19,10325.0,10950.0,10267.5,10921.8,5196.35981986,596.7999999999993,682.5,10507.22078414718,52.213305946867884,9490.0,12340.0,6198.271100559503,0.13838713375928946,1.0394566007862247,1327.699999999999,10015.200069555116,54.954527900394204,9099.0,13197.8,7635.8261671725995,0.01576406908289396,1.0905223983693373,169.5,9748.561476613904,57.1501646775801,6636.0,13875.7,7645.2768603317,0.5167060130537424,1.1203499127743728,3720.7999999999993,679.2359508363697,0,19,0
2019-08-20,10921.4,10959.0,10560.1,10759.9,3828.56520889,-161.5,398.89999999999964,10516.009158491492,50.95337507842356,9490.0,12340.0,6086.303803461502,0.06638189908920622,1.02319233825615,669.7999999999993,10028.20568441573,54.44449489919118,9099.0,13197.8,7419.729583642999,0.017398046501952535,1.0729636326388232,184.0,9761.500438590092,56.88798454385794,6636.0,13875.7,7590.419976497,0.5424831916510171,1.1022793132767725,3784.2,659.2119543480576,1,20,0
2019-08-21,10759.9,10800.0,9853.2,10125.0,8841.95813426,-634.8999999999996,946.7999999999993,10502.419309146351,46.33770346042857,9490.0,12340.0,6200.617383740502,-0.027274736043193748,0.9640635840146219,-283.89999999999964,10029.889896693465,52.49490029531247,9099.0,13197.8,7290.2107046968,-0.06572670314561735,1.0094826667377366,-712.2999999999993,9766.123800000445,55.87265990499387,6636.0,13875.7,7563.679134866401,0.29535335960288633,1.0367470459466772,2308.6000000000004,679.7539576089106,2,21,0
2019-08-22,10125.0,10233.9,9752.2,10107.9,6511.37064984,-17.100000000000364,481.6999999999989,10488.716945854028,46.219003737568016,9490.0,12340.0,6266.024815643002,-0.040222190571143734,0.9636927044728233,-423.60000000000036,10031.24235243901,52.44328897499571,9099.0,13197.8,7097.9661107838,-0.1562546954039299,1.007641889694984,-1871.8999999999996,9770.445744266104,55.84554372611981,6636.0,13875.7,7532.0306800991,0.2644832805834594,1.0345382661719333,2114.2,665.6072463511312,3,22,0
2019-08-23,10105.2,10478.6,10037.7,10406.3,4021.567157,301.09999999999854,440.89999999999964,10485.85636870222,48.635878606406514,9490.0,12340.0,6269.161930391501,-0.03733614557026432,0.9924129831742043,-403.60000000000036,10037.72157238741,53.261525792957194,9099.0,13197.8,7021.2734643822005,-0.0665572329413453,1.0367193316685037,-742.0,9778.44058935755,56.22006096189038,6636.0,13875.7,7517.0176058481,0.26859685480921613,1.0642085417306504,2203.2999999999993,649.5567287546218,4,23,0
2019-08-24,10407.5,10421.4,9883.4,10140.5,4180.40112259,-267.0,538.0,10473.877256923879,46.669396233895824,9490.0,12340.0,6228.712036055502,-0.07581750574167911,0.9681705973111824,-831.8999999999996,10039.490890166175,52.441416558010815,9099.0,13197.8,6943.7727514296,-0.078638924223151,1.010061178493898,-865.5,9782.96725682353,55.79425891501566,6636.0,13875.7,7483.441604798099,0.2867511769259077,1.0365464519905343,2259.8,641.5883909864345,5,24,0
2019-08-25,10148.7,10398.6,9910.1,10134.5,4209.49104422,-14.200000000000728,488.5,10462.112862089803,46.62460210462431,9490.0,12340.0,6016.377579028002,-0.14111495304925592,0.9686857839894911,-1665.1000000000004,10041.120840726895,52.4228235906894,9099.0,13197.8,6920.8970865644005,-0.0978323763742378,1.0092996748823455,-1099.0,9787.337860313002,55.78462523911321,7205.0,13875.7,7424.9412410175,0.37882477789417823,1.0354705380198141,2784.3999999999996,630.653505915975,6,25,0
2019-08-26,10142.1,10697.9,10142.1,10364.6,7297.68866568,222.5,555.7999999999993,10458.73464281483,48.61556102267508,9490.0,12173.8,5832.065689312502,-0.09548992913743137,0.9909994233499843,-1094.199999999999,10046.651620906261,53.07389421295971,9099.0,13197.8,6974.464350587001,-0.09721532659158416,1.0316471985981992,-1116.1000000000004,9794.475516371644,56.07839755603739,7261.4,13875.7,7469.438894036,0.42664831383344803,1.058208781335497,3099.6000000000004,625.8496840648339,0,26,0
2019-08-27,10364.4,10387.9,10033.0,10177.3,3401.11595726,-187.10000000000036,354.89999999999964,10448.990321429443,47.109887565919294,9490.0,12065.0,5526.219865489003,-0.1492472435152601,0.9739984139068208,-1785.4000000000015,10048.878005069217,52.47741277433902,9099.0,13197.8,6892.591107194801,-0.1724426736054644,1.0127797346993366,-2120.7000000000007,9799.183323626236,55.773711158861175,7425.0,13875.7,7431.9877228203,0.24190655163577346,1.0385865499079,1982.3999999999996,606.4961352030601,1,27,0
2019-08-28,10180.0,10297.7,9533.0,9716.1,6687.99385334,-463.89999999999964,764.7000000000007,10423.629117779068,43.60913899162673,9490.0,12042.0,5585.455074633002,-0.18914926643633267,0.9321225736464213,-2266.5,10043.225626445252,51.03622693974559,9099.0,13197.8,6850.108109118601,-0.22707131776778966,0.967428230867991,-2854.3999999999996,9798.167079041212,55.03005235634359,7425.0,13875.7,7437.792281790301,0.21375390381011883,0.991624241719989,1711.1000000000004,617.7964112599844,2,28,1
2019-08-29,9714.9,9714.9,9307.8,9484.3,5907.22044466,-230.60000000000036,407.10000000000036,10391.141796494441,41.95953372663971,9307.8,11975.0,5632.184729340002,-0.20015011469437327,0.9127293406004358,-2373.300000000001,10033.762486161973,50.327384056108656,9099.0,12340.0,6712.7682317220015,-0.2159273160166003,0.9452386393519118,-2611.9000000000015,9794.348304281846,54.66005113996019,7425.0,13875.7,7460.5375952782015,0.19270866082319937,0.9683441618932113,1532.3999999999996,602.8323818842714,3,29,1
2019-08-30,9484.7,9708.0,9350.5,9578.0,4391.33914057,93.29999999999927,357.5,10363.033419883752,42.87892723093896,9307.8,11581.0,5597.956459210002,-0.1512401747498826,0.9242467540076158,-1706.7000000000007,10026.070330862574,50.61033269428152,9099.0,12340.0,6531.972097899602,-0.15563979371446202,0.9553094765869227,-1765.5,9791.729797804606,54.78418337336829,7425.0,13875.7,7459.494415107302,0.25695538057742784,0.9781724167008238,1958.0,585.3086403211092,4,30,1
2019-08-31,9577.9,9690.0,9400.0,9604.3,1980.08707079,26.399999999999636,290.0,10336.819022076497,43.14501910276848,9307.8,11550.2,5534.831541560003,-0.16677800237708984,0.9291349669069328,-1922.4000000000015,10018.97395151338,50.69077949824511,9099.0,12340.0,6427.3686309106015,-0.18594519456522673,0.9586111358787649,-2193.800000000001,9789.473023262168,54.819253546369616,7425.0,13875.7,7432.427222923801,0.21898996052748476,0.9810844748412757,1725.3999999999996,564.2151660124586,5,31,1
2019-09-01,9602.1,9850.0,9540.8,9764.9,2143.79286394,162.79999999999927,309.2000000000007,10317.068709917876,44.797957202126064,9307.8,11442.6,5515.9506876005025,-0.1422410006851602,0.946480078262242,-1619.300000000001,10014.71213326127,51.18620570690694,9099.0,12340.0,6327.184180919801,-0.14203751702323952,0.9750554853762013,-1616.6000000000004,9789.178659368175,55.03437452557971,7425.0,13875.7,7407.889197200502,0.22061249999999988,0.9975198471482649,1764.8999999999996,545.9997970115687,6,1,1
2019-09-02,9765.0,10490.0,9752.8,10389.5,6360.47932096,624.5,737.2000000000007,10319.56883471471,50.66930901888164,9307.8,10959.0,5557.450069191503,-0.04305977710233033,1.0067765588277335,-467.5,10020.97995304263,53.05793647948063,9099.0,12340.0,6303.294133558201,-0.021805651015431526,1.0367748512305404,-231.60000000000036,9796.333709968018,55.859999725513724,7425.0,13875.7,7457.002558516002,0.28798115663546775,1.0605498248215472,2323.0,559.6569543678853,0,2,0
2019-09-03,10389.6,10785.6,10271.6,10614.6,7101.50581787,225.0,514.0,10329.747865886879,52.58255586480518,9307.8,10959.0,5445.243878907502,0.059552804951088056,1.0275759038663297,596.6000000000004,10030.878182201117,53.710659969383904,9099.0,12340.0,6247.393176973802,-0.020829489686727376,1.0581924939368363,-225.79999999999927,9806.03775240415,56.15307539076424,7425.0,13875.7,7480.140236314603,0.21499948490779874,1.0824555511626104,1878.300000000001,556.3957433416077,1,3,0
