date,open,high,low,close,volume,bodysize,shadowsize,sma_20,rsi_20,Min_20,Max_20,volume_20,percentChange_20,RelativeSize_sma_20,Diff_20,sma_50,rsi_50,Min_50,Max_50,volume_50,percentChange_50,RelativeSize_sma_50,Diff_50,sma_100,rsi_100,Min_100,Max_100,volume_100,percentChange_100,RelativeSize_sma_100,Diff_100,WeekDay,Day
2019-08-20,10921.4,10959.0,10560.1,10759.9,3828.56520889,-161.5,398.89999999999964,10987.054999999998,50.94600187627024,9490.0,12340.0,6086.303803461502,0.06638189908920622,0.9793252149916425,669.7999999999993,10797.881999999992,54.480684246722575,9099.0,13197.8,7419.729583642998,0.017398046501952535,0.9964824583191414,184.0,9863.122,57.03286465432422,6636.0,13875.7,7590.419976497,0.5424831916510171,1.0909223266223413,3784.2,1,20
2019-08-21,10759.9,10800.0,9853.2,10125.0,8841.95813426,-634.8999999999996,946.7999999999993,10972.859999999999,46.32880497206485,9490.0,12340.0,6200.617383740502,-0.027274736043193748,0.9227311749170226,-283.89999999999964,10783.635999999991,52.51998390459838,9099.0,13197.8,7290.210704696798,-0.06572670314561735,0.9389226416767043,-712.2999999999993,9886.207999999999,56.00126560504501,6636.0,13875.7,7563.679134866401,0.29535335960288633,1.0241540538091047,2308.6000000000004,2,21
2019-08-22,10125.0,10233.9,9752.2,10107.9,6511.37064984,-17.100000000000364,481.6999999999989,10951.679999999998,46.210071789269584,9490.0,12340.0,6266.024815643002,-0.040222190571143734,0.9229542864656383,-423.60000000000036,10746.197999999991,52.46808853354673,9099.0,13197.8,7097.966110783798,-0.1562546954039299,0.9406024344610073,-1871.8999999999996,9907.35,55.973721699514456,6636.0,13875.7,7532.0306800991,0.2644832805834594,1.0202425471998062,2114.2,3,22
2019-08-23,10105.2,10478.6,10037.7,10406.3,4021.567157,301.09999999999854,440.89999999999964,10931.499999999998,48.628442359456336,9490.0,12340.0,6269.161930391501,-0.03733614557026432,0.9519553583680191,-403.60000000000036,10731.357999999991,53.28993583553443,9099.0,13197.8,7021.273464382198,-0.0665572329413453,0.9697095185902854,-742.0,9929.383,56.35212792071677,6636.0,13875.7,7517.0176058481,0.26859685480921613,1.0480308796629156,2203.2999999999993,4,23
2019-08-24,10407.5,10421.4,9883.4,10140.5,4180.40112259,-267.0,538.0,10889.904999999999,46.6614065643331,9490.0,12340.0,6228.712036055502,-0.07581750574167911,0.9311835135384561,-831.8999999999996,10714.047999999992,52.465401141725984,9099.0,13197.8,6943.7727514295975,-0.078638924223151,0.9464676656292755,-865.5,9951.981000000002,55.91968185694027,6636.0,13875.7,7483.441604798099,0.2867511769259077,1.0189428617277303,2259.8,5,24
2019-08-25,10148.7,10398.6,9910.1,10134.5,4209.49104422,-14.200000000000728,488.5,10806.649999999998,46.616600667561585,9490.0,12340.0,6016.377579028002,-0.14111495304925592,0.9378021866165742,-1665.1000000000004,10692.067999999992,52.44670929638383,9099.0,13197.8,6920.897086564398,-0.0978323763742378,0.9478521835065029,-1099.0,9979.825,55.90989887134269,7205.0,13875.7,7424.9412410175,0.37882477789417823,1.0154987687659853,2784.3999999999996,6,25
2019-08-26,10142.1,10697.9,10142.1,10364.6,7297.68866568,222.5,555.7999999999993,10751.939999999999,48.60868995300354,9490.0,12173.8,5832.065689312502,-0.09548992913743137,0.9639748733716893,-1094.199999999999,10669.745999999992,53.10057118910978,9099.0,13197.8,6974.464350586998,-0.09721532659158416,0.9714008187261448,-1116.1000000000004,10010.821000000002,56.20668575895994,7261.4,13875.7,7469.438894036,0.42664831383344803,1.0353396589550445,3099.6000000000004,0,26
2019-08-27,10364.4,10387.9,10033.0,10177.3,3401.11595726,-187.10000000000036,354.89999999999964,10662.669999999998,47.10261983768697,9490.0,12065.0,5526.219865489003,-0.1492472435152601,0.9544795065401068,-1785.4000000000015,10627.331999999993,52.50096266060576,9099.0,13197.8,6892.5911071947985,-0.1724426736054644,0.9576533414030921,-2120.7000000000007,10030.645,55.89731410519926,7425.0,13875.7,7431.9877228203,0.24190655163577346,1.0146206948805385,1982.3999999999996,1,27
2019-08-28,10180.0,10297.7,9533.0,9716.1,6687.99385334,-463.89999999999964,764.7000000000007,10549.344999999998,43.601099662212214,9490.0,12042.0,5585.455074633002,-0.18914926643633267,0.9210145274422253,-2266.5,10570.243999999992,51.05248779233046,9099.0,13197.8,6850.108109118599,-0.22707131776778966,0.9191935399031478,-2854.3999999999996,10047.756000000001,55.1424051580385,7425.0,13875.7,7437.792281790301,0.21375390381011883,0.9669920328479313,1711.1000000000004,2,28
2019-08-29,9714.9,9714.9,9307.8,9484.3,5907.22044466,-230.60000000000036,407.10000000000036,10430.679999999997,41.95120383008389,9307.8,11975.0,5632.184729340002,-0.20015011469437327,0.9092695778223474,-2373.300000000001,10518.005999999994,50.340198074771784,9099.0,12340.0,6712.768231721999,-0.2159273160166003,0.9017203450920265,-2611.9000000000015,10063.080000000002,54.76690444586707,7425.0,13875.7,7460.5375952782015,0.19270866082319937,0.9424848058447312,1532.3999999999996,3,29
2019-08-30,9484.7,9708.0,9350.5,9578.0,4391.33914057,93.29999999999927,357.5,10345.344999999998,42.87105557459801,9307.8,11581.0,5597.956459210002,-0.1512401747498826,0.9258270265515556,-1706.7000000000007,10482.695999999994,50.624351347561,9099.0,12340.0,6531.972097899599,-0.15563979371446202,0.9136962476065322,-1765.5,10082.660000000002,54.89232435266491,7425.0,13875.7,7459.494415107302,0.25695538057742784,0.9499477320469002,1958.0,4,30
2019-08-31,9577.9,9690.0,9400.0,9604.3,1980.08707079,26.399999999999636,290.0,10249.224999999995,43.137278110219256,9307.8,11550.2,5534.831541560003,-0.16677800237708984,0.93707573011618,-1922.4000000000015,10438.819999999996,50.70513796358917,9099.0,12340.0,6427.3686309106,-0.18594519456522673,0.9200560982946351,-2193.800000000001,10099.914,54.927756730662644,7425.0,13875.7,7432.427222923801,0.21898996052748476,0.9509288890974714,1725.3999999999996,5,31
2019-09-01,9602.1,9850.0,9540.8,9764.9,2143.79286394,162.79999999999927,309.2000000000007,10168.259999999995,44.79100816627446,9307.8,11442.6,5515.9506876005025,-0.1422410006851602,0.960331462806813,-1619.300000000001,10406.487999999996,51.20263068283457,9099.0,12340.0,6327.1841809197995,-0.14203751702323952,0.938347307948657,-1616.6000000000004,10117.563000000002,55.14508413636447,7425.0,13875.7,7407.889197200502,0.22061249999999988,0.9651434836630123,1764.8999999999996,6,1
2019-09-02,9765.0,10490.0,9752.8,10389.5,6360.47932096,624.5,737.2000000000007,10144.884999999995,50.66489851054105,9307.8,10959.0,5557.450069191503,-0.04305977710233033,1.0241121510988056,-467.5,10401.855999999996,53.0817620022949,9099.0,12340.0,6303.294133558199,-0.021805651015431526,0.9988121350651272,-231.60000000000036,10140.793000000001,55.978932604527,7425.0,13875.7,7457.002558516002,0.28798115663546775,1.024525399542225,2323.0,0,2
2019-09-03,10389.6,10785.6,10271.6,10614.6,7101.50581787,225.0,514.0,10174.714999999995,52.57888000688869,9307.8,10959.0,5445.243878907502,0.059552804951088056,1.043233151985093,596.6000000000004,10397.339999999995,53.73691502684473,9099.0,12340.0,6247.3931769738,-0.020829489686727376,1.0208957290999434,-225.79999999999927,10159.576000000001,56.274833907293335,7425.0,13875.7,7480.140236314603,0.21499948490779874,1.044787695864473,1878.300000000001,1,3
2019-09-04,10619.7,10892.1,10319.0,10584.9,6149.09377268,-34.80000000000109,573.1000000000004,10188.734999999995,52.297095812065834,9307.8,10959.0,5166.421356905502,0.027211412489688946,1.0388826483366194,280.39999999999964,10420.631999999996,53.636079641577865,9099.0,12340.0,6079.377257198799,0.12362663609439184,1.0157637271904434,1164.6000000000004,10177.618000000002,56.224465594389365,7425.0,13875.7,7498.571731073603,0.20547336772694647,1.0400174186140605,1804.199999999999,2,4
2019-09-05,10585.0,10662.4,10457.3,10574.9,3484.58759942,-10.100000000000364,205.10000000000036,10199.374999999995,52.19794901625423,9307.8,10959.0,4918.455679773002,0.0205363777612646,1.036818432501992,212.79999999999927,10438.051999999994,53.60152273698355,9120.0,12340.0,5887.595376002799,0.08975772627500289,1.013110492264266,871.0,10196.166000000003,56.2073558038239,7425.0,13875.7,7495.517456889303,0.21270398275249125,1.0371447463683896,1854.7999999999993,3,5
2019-09-06,10577.5,10947.0,10145.3,10311.8,8328.94549932,-265.7000000000007,801.7000000000007,10204.374999999995,49.59402839764323,9307.8,10959.0,5146.600025178002,0.00979259288274359,1.0105273473387644,100.0,10431.555999999997,52.69013766109371,9120.0,12340.0,5793.594353059799,-0.030536073557339893,0.9885198334745078,-324.8000000000011,10212.652000000004,55.75643527191095,7425.0,13875.7,7549.338014410103,0.19029919660171735,1.0097083499956716,1648.5999999999985,4,6
2019-09-07,10307.5,10569.1,10307.5,10483.4,2190.39254856,175.89999999999964,261.60000000000036,10212.224999999995,51.263211723903844,9307.8,10959.0,5110.697784585503,0.015203749612643369,1.0265539586133292,157.0,10430.519999999997,53.21950839315831,9120.0,12340.0,5689.034976778798,-0.00491685017844945,1.0050697376544988,-51.80000000000109,10234.790000000003,55.98904554095208,7425.0,13875.7,7505.607339469504,0.267703395569314,1.024290679144369,2213.7999999999993,5,7
2019-09-08,10483.3,10599.1,10240.9,10408.6,2078.25440436,-74.69999999999891,358.2000000000007,10186.564999999995,50.495957360541006,9307.8,10959.0,4954.792513810504,-0.04698859162409119,1.021796847121675,-513.1999999999989,10423.193999999996,52.95594734727452,9120.0,12340.0,5591.803917961399,-0.03399567513387591,0.9985998533654852,-366.2999999999993,10253.321000000004,55.85973712846637,7425.0,13875.7,7484.3512574619035,0.2165975103734441,1.0151442639901742,1853.1000000000004,6,8
2019-09-09,10398.9,10523.0,10051.0,10314.5,4756.56870284,-84.39999999999964,472.0,10164.294999999995,49.51459099064097,9307.8,10947.0,5001.192688508004,-0.04139443675127086,1.014777709619802,-445.39999999999964,10417.577999999998,52.62141751210675,9120.0,12340.0,5577.7010476671985,-0.026502317065113745,0.9901053776607195,-280.7999999999993,10270.967000000002,55.69628042370601,7425.0,13875.7,7516.333479037304,0.20638837881144823,1.0042384519393353,1764.6000000000004,0,9
2019-09-10,10309.2,10388.0,9938.1,10094.5,4302.89474056,-214.70000000000073,449.89999999999964,10162.769999999995,47.25449373706618,9307.8,10947.0,4774.239518823004,-0.003012345679012318,0.9932823432981367,-30.5,10412.989999999998,51.840161376030856,9120.0,12340.0,5531.906674183598,-0.02222028496982731,0.969414164423475,-229.39999999999964,10284.487000000003,55.3140395802496,7425.0,13875.7,7536.716579010303,0.1546468401486989,0.9815268374591749,1352.0,1,10
2019-09-11,10097.0,10250.0,9886.5,10160.7,5419.95480161,63.70000000000073,363.5,10165.409999999996,48.00621539955801,9307.8,10947.0,4719.668726411504,0.005223636957231603,0.999536664040113,52.80000000000109,10419.391999999998,52.058710887062226,9120.0,12340.0,5481.182317338997,0.032528504359490285,0.9751720637826087,320.10000000000036,10304.894000000002,55.40705974852797,7425.0,13875.7,7500.740955438003,0.2513177339901478,0.9860072311272682,2040.7000000000007,2,11
2019-09-12,10161.0,10479.9,10040.1,10420.0,4997.36568605,259.0,439.7999999999993,10166.094999999998,50.891879868499935,9307.8,10947.0,4768.458652864005,0.001316510190942033,1.0249756666645355,13.700000000000728,10432.395999999997,52.91276706357812,9120.0,12340.0,5415.520148025997,0.06655202767712765,0.9988117782338787,650.2000000000007,10332.394000000002,55.7713262825405,7440.0,13875.7,7406.550657283203,0.35853976531942644,1.0084787707476117,2750.0,3,12
2019-09-13,10419.8,12000.0,8000.0,10362.1,4222.08556358,-57.69999999999891,4000.0,10177.174999999997,50.236540039500014,8000.0,12000.0,4770.542874913504,0.021852965830087223,1.0181705630491764,221.60000000000036,10442.077999999998,52.698858628482526,8000.0,12340.0,5387.874638784397,0.04900789633529068,0.9923407965349428,484.10000000000036,10358.144000000002,55.66875977609847,7440.0,13875.7,7370.194191088904,0.33067509085538904,1.0003819217033474,2575.0,4,13
2019-09-14,10362.2,10440.0,10210.7,10363.2,2090.84296902,1.0,229.29999999999927,10188.609999999997,50.24935175630214,8000.0,12000.0,4664.610471153504,0.022566480832798996,1.0171358016451708,228.70000000000073,10452.301999999998,52.70256537653772,8000.0,12340.0,5343.285509412197,0.051887941534713766,0.9914753706886773,511.2000000000007,10383.733000000002,55.67032424909754,7510.0,13875.7,7309.811472814704,0.3278833463603399,0.9980225801260489,2558.9000000000005,5,14
2019-09-15,10363.5,10380.0,10270.1,10311.3,1231.07158466,-52.20000000000073,109.89999999999964,10185.944999999996,49.61495575400995,8000.0,12000.0,4361.279617102504,-0.005142504293460526,1.0123066637410671,-53.30000000000109,10469.091999999999,52.50447364233543,8000.0,12340.0,5240.918164503396,0.08863151671276848,0.9849278237310362,839.5,10406.841,55.5768500834023,7510.0,13875.7,7256.314659864303,0.28883194800324974,0.9908194042745535,2310.7999999999993,6,15
2019-09-16,10311.3,10374.7,10000.0,10260.6,3342.93445037,-50.69999999999891,374.7000000000007,10190.109999999997,48.97910120655455,8000.0,12000.0,4358.370541758004,0.008184882041405883,1.0069174915678047,83.30000000000109,10483.669999999998,52.3084893333536,8000.0,12340.0,5230.533094127397,0.07647114365747965,0.9787221459660598,728.8999999999996,10430.160000000002,55.48492199412995,7510.0,13875.7,7255.510284000003,0.29410874418252675,0.9837432982811384,2331.9000000000005,0,16
2019-09-17,10260.7,10276.3,10134.7,10190.0,2862.78629,-70.70000000000073,141.59999999999854,10213.804999999997,48.0759791524729,8000.0,12000.0,4167.110163591004,0.048774714134272035,0.9976693308713064,473.89999999999964,10497.472,52.032513872231824,8000.0,12340.0,5205.689584499797,0.07264286992494662,0.9707099004407919,690.1000000000004,10455.639000000003,55.35613215839386,7525.0,13875.7,7241.702853880803,0.3334031221784588,0.9745937096718811,2547.8999999999996,1,17
2019-09-18,10188.0,10259.9,10041.8,10157.6,2947.65276632,-30.399999999999636,218.10000000000036,10247.469999999998,47.6515265909469,8000.0,12000.0,4019.131779674004,0.07099100618917586,0.9912300304367813,673.3000000000011,10508.742,51.90427618926565,8000.0,12340.0,5184.708596848198,0.05873401361253272,0.9665857245329651,563.5,10477.016000000001,55.29663305620524,7715.0,13875.7,7199.0233233549025,0.2665494582226713,0.969512693308858,2137.7000000000007,2,18
2019-09-19,10157.7,10375.0,9633.8,10274.4,6317.87392557,116.69999999999891,741.2000000000007,10282.289999999997,49.348471727532825,8000.0,12000.0,4115.458518924004,0.07270828983086242,0.9992326612067937,696.3999999999996,10512.428,52.33639137654605,8000.0,12340.0,5189.707852342598,0.01826542848931134,0.9773574668002483,184.29999999999927,10500.546000000004,55.47091447598805,7823.1,13875.7,7193.735263344003,0.29704345191506554,0.9784634056171932,2353.0,3,19
2019-09-20,10274.4,10310.0,10069.0,10173.3,2979.57136009,-101.10000000000036,241.0,10310.739999999998,47.93274070223921,8000.0,12000.0,4165.432733389005,0.05924429682538035,0.9866702098976409,569.0,10507.716,51.924344783470474,8000.0,12340.0,5118.185548970798,-0.022634476265503634,0.9681742445265935,-235.60000000000036,10520.569000000003,55.282475188768,8000.0,13875.7,7142.711893001304,0.24504956553665402,0.966991424133048,2002.2999999999993,4,20
2019-09-21,10173.8,10175.1,9903.7,9978.4,2133.83021089,-195.39999999999964,271.39999999999964,10321.414999999997,45.29579029783643,8000.0,12000.0,4164.934600736504,0.021864023185081294,0.966766669104963,213.5,10496.654000000002,51.13243872140911,8000.0,12340.0,5056.797712952798,-0.05251863457247308,0.9506267425791112,-553.1000000000004,10537.977000000003,54.91918331249513,8000.0,13875.7,7106.426777552004,0.21132368651063405,0.946899011072049,1740.7999999999993,5,21
2019-09-22,9980.0,10080.0,9850.0,10029.1,2127.34441348,49.100000000000364,230.0,10303.394999999999,46.10762854764608,8000.0,12000.0,3953.277855362504,-0.03468886856922848,0.9733781923336922,-360.39999999999964,10481.038,51.329471620776154,8000.0,12340.0,5020.168103981798,-0.07223008538469355,0.9568804158519414,-780.7999999999993,10551.328000000003,54.996892369153336,8000.0,13875.7,7055.122149043904,0.15356567747872107,0.950505945791847,1335.1000000000004,6,22
2019-09-23,10029.2,10045.4,9615.0,9686.9,4041.35507992,-342.3000000000011,430.39999999999964,10257.009999999998,41.70982734502446,8000.0,12000.0,3800.270318465004,-0.0873984888738154,0.9444175251852149,-927.7000000000007,10455.328000000001,49.94260329809168,8000.0,12340.0,5001.207225393998,-0.11715759542123871,0.9265036926627265,-1285.5,10559.629,54.358069089132826,8000.0,13875.7,7042.5963409601045,0.09372459579080483,0.9173523047069172,830.1000000000004,0,23
2019-09-24,9696.0,9776.0,8046.0,8536.7,16439.01384206,-1159.2999999999993,1730.0,10154.599999999999,31.18566443457638,8000.0,12000.0,4314.766321934004,-0.1935020642613533,0.8406731924448035,-2048.199999999999,10390.07,45.70697182543199,8000.0,12340.0,5160.863898539798,-0.27652632292620083,0.82162102853975,-3262.8999999999996,10555.235,52.2956984585017,8000.0,13875.7,7081.468886848805,-0.04895221755550849,0.808764560902718,-439.39999999999964,1,24
2019-09-25,8535.0,8743.6,8000.0,8439.0,10165.91765298,-96.0,743.6000000000004,10047.804999999998,30.497625844404908,8000.0,12000.0,4648.832824612004,-0.20197826929805485,0.8398849300916967,-2135.8999999999996,10329.674,45.37343501311128,8000.0,12173.8,5144.503722399599,-0.26353544873808776,0.8169667309926721,-3019.7999999999993,10546.275,52.12601355233793,8000.0,13875.7,7098.760643143503,-0.09598286020353508,0.8001877440138817,-896.0,2,25
2019-09-26,8439.0,8465.7,7730.0,8060.3,10824.42109647,-378.6999999999998,735.7000000000007,9935.23,27.978981566113006,7730.0,12000.0,4773.6066044695035,-0.21834209352392397,0.8112846909432394,-2251.499999999999,10251.626,44.1005761429651,7730.0,12065.0,5170.631495654398,-0.3262139817934079,0.7862460062433023,-3902.4000000000005,10536.073,51.47210841415133,7730.0,13875.7,7143.804093609704,-0.11235064148449969,0.7650193767639992,-1020.1999999999998,3,26
2019-09-27,8063.0,8290.0,7850.0,8196.0,7405.79814858,133.0,440.0,9820.859999999999,30.15468170818761,7730.0,12000.0,5034.376884470503,-0.2181925711124253,0.8345501310475866,-2287.3999999999996,10175.894,44.66813689445476,7730.0,12042.0,5208.681665216798,-0.3160082119072656,0.8054329182281184,-3786.6000000000004,10525.261999999999,51.691456339173996,7730.0,13875.7,7173.779845028404,-0.11653426178439386,0.7786979554523205,-1081.1000000000004,4,27
2019-09-28,8195.9,8426.0,8024.9,8213.5,3824.92774834,17.600000000000364,401.10000000000036,9711.105,30.439937414946016,7730.0,12000.0,5121.710551669503,-0.2108929154737429,0.8457842851045273,-2195.1000000000004,10103.012,44.74196684394964,7730.0,12000.0,5185.727673173197,-0.30732188638510327,0.8129753780357778,-3644.1000000000004,10512.053999999998,51.71988349587868,7730.0,13875.7,7147.276482500904,-0.13853140765446859,0.7813411156373437,-1320.7999999999993,5,28
2019-09-29,8214.0,8240.3,7909.0,8053.1,4937.63306462,-160.89999999999964,331.2999999999993,9598.035,29.28595512626795,7730.0,12000.0,5130.763769758503,-0.21924475253284204,0.8390363235808164,-2261.3999999999996,10038.38,44.19049118793719,7730.0,12000.0,5182.962243602198,-0.28637004085177276,0.8022310372789236,-3231.6000000000004,10490.393,51.43963808897477,7730.0,13875.7,7105.655744109705,-0.21196375450133087,0.7676642810235994,-2166.1000000000004,6,29
2019-09-30,8053.3,8363.0,7655.0,8310.0,7532.44669163,256.6999999999998,708.0,9508.81,33.53401811812786,7655.0,12000.0,5292.241367312004,-0.17677943434543564,0.8739263903685109,-1784.5,9974.046,45.29251676667411,7655.0,12000.0,5268.759468958999,-0.2790651270528426,0.8331623896661394,-3216.7000000000007,10466.855,51.86162303173063,7655.0,13875.7,7052.555352399504,-0.22072807066899225,0.7939347588172379,-2353.7999999999993,0,30
2019-10-01,8310.0,8540.0,8201.8,8323.0,7856.25020541,13.0,338.2000000000007,9416.925,33.74602640719539,7655.0,12000.0,5414.056137502003,-0.1808635231824579,0.8838341603017971,-1837.7000000000007,9912.822,45.34824057566824,7655.0,12000.0,5375.456274204599,-0.26889900036893244,0.8396196360632724,-3061.2000000000007,10441.944,51.88299564733275,7655.0,13875.7,7071.683165282804,-0.23035666398498256,0.7970738015833068,-2491.1000000000004,1,1
2019-10-02,8323.0,8389.0,8168.2,8382.3,3884.72475803,59.29999999999927,220.80000000000018,9315.039999999997,34.745455335234865,7655.0,12000.0,5358.424091101004,-0.1955566218809982,0.8998673113588349,-2037.7000000000007,9863.328,45.606127488578494,7655.0,12000.0,5342.540935582399,-0.2279358938933408,0.8498450016059488,-2474.7000000000007,10415.561,51.98122774757307,7655.0,13875.7,7055.956285604404,-0.23939712901293952,0.8047862232288784,-2638.300000000001,2,2
2019-10-03,8382.2,8411.7,8070.1,8238.1,5110.21641641,-144.10000000000036,341.60000000000036,9208.839999999998,33.45372622850945,7655.0,10440.0,5402.830633742504,-0.20497775547427644,0.8945860716442029,-2124.0,9827.73,45.078317812213704,7655.0,12000.0,5257.832671439599,-0.17767019365142744,0.8382505420885596,-1779.8999999999996,10380.291,51.72186690228725,7655.0,13875.7,6990.819635332704,-0.2997849572039336,0.7936290032716811,-3527.0,3,3
