0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
-0.552857440821151,2.646614196180535,0.568852736143625,-1.1059189344694893,1.2524330868962463,0.6491625170474351,-0.5365402605943832,-0.5969608883642737,-1.7225150808376557,0.7683069131267652,-0.9973347902334797,-0.38291567322811837,2.3885706629234362,0.17276254246292425,0.3018581255732866,1.443135962003078,-2.0592575065835215,-1.1211663197484771,0.8437843465708841,-0.5776457019297283,1.3517251379572672,-1.5975164381490436,-1.3367014659488958,-0.21831395013201926,0.42442364262536625,1.62813876111161,-0.3585447992956457,1.6344323956639124,-1.9923974054262656,0.1681192764611198,0.6599473300379676,2.077369530219707,0.3635167403453235,1.8901383405446883,-1.8546377960537803,0.48349448169529735,-1.3628278864911643,-0.9757045426258012,-1.0903716052252592,1.8448254585375117,-0.5968450403972537,1.8500013415388434,-1.700142866444608,3.1395761054448243,0.44127538190586346,-1.2057838360270308,2.4723724213343155,1.8643499485231414,2.4650777545258693,0.6624313921422679,-2.9981918377697117,-1.196629866821302,3.3603458115253044,-0.9124495922197617,-2.411270721827734,1.5745967011616497,1.3287937439761794,-2.6433283085490764,0.26803362639677286,0.5314070043014586,-0.7064446497392657,-0.8532617784950626,0.7945979542050993,0.6022967250247775,-1.3473457289875312,-0.12943125860858853,-0.49944179504012415,-0.8266281654296337,0.4541455666418214,1.475751094457328,-1.583432530847279,1.5701578747844307,0.40778275997687513,-1.900952073609702,-2.151724321580682,-0.5403183325088999,-4.502318215942996,1.7762594974727641,-1.4468462813965095
-0.368773800045053,3.0200418043200496,0.29675191133698103,-1.9610991828369304,-0.49687272185931736,1.0253418912408647,0.06743361955450537,-0.4940284244130942,-1.5523321514575106,1.1300742194313058,-0.7949940082168852,0.7910668328946471,0.06280807218550008,-0.3084987513999905,-0.5629154121195827,0.41086215789341224,-1.2930204084121943,-1.59082027827959,1.4350997071738278,-0.6718519761087458,-2.428895718556163,-1.5724978463027497,-1.652773760278048,-0.35763982297257685,1.22434926495604,2.5363605783061725,-2.255711858586324,1.0535961199298531,-2.2021042848641326,1.284325372189939,1.2601839136702588,0.6767683292875757,-0.03065551258376778,-0.28274726605139733,-1.282893834340331,0.27869754215564,-1.887014924051842,-0.5322315486305692,-0.5894439922184617,-0.3378456526053509,0.7463148722182219,0.2780200058458716,-0.8146861240980188,0.9098038114244941,-0.5501074664008735,-0.5289596931653843,-0.11138258477868956,1.5921060146766548,0.14440420519766106,-0.44615178051312876,-1.2321574063168246,0.7561804412930604,-2.205353701612136,0.4870287644567669,0.5207515417798394,0.08742325110885317,-0.757646395607634,-0.1611344278124735,-3.0474958762077295,1.9232330515016336,1.925462291222426,0.02432027157889868,-0.0047292538157517215,0.5075444921128456,0.19893111306253966,-0.35839955297191295,-0.5160871858010543,1.8873524163767652,-0.23100800940007596,-2.219017182595162,1.3083902806139585,-3.0379458327102817,-0.7373647694479903,-0.6422917042631731,1.1543855438567787,0.46924204615867987,-1.395988583037404,1.5517885979238613,-1.5400882138489225
-0.6103145649617701,2.4476651863108865,1.1390901144104941,-1.2760569226845626,2.2448410177573273,-0.6081318956791026,-0.21029378052124978,0.030001990856038226,-0.25640626537287703,2.1944654812868207,0.10206897695037684,-0.43327828461502205,1.2686939055415583,0.9153088852714154,-0.6062354642007185,0.49158802417566516,-1.1834305870908162,-1.7166214284818146,0.3762636273212606,-1.3781072766956097,0.22399859884940465,-1.3244926713999265,-1.4895612283424426,0.6933443316199293,0.08710401225014539,-0.40845125253610376,-2.740395730650347,-0.15610799452748644,-0.351928038518131,0.7534355488024325,0.6520662840498577,-0.7585144280915515,1.7203228795271412,1.309380874297886,0.4569936417708638,0.6293432243712663,-0.5916093405337719,-1.0988711059571046,-0.48694306886502803,1.5572100268293476,1.4625545732611422,-0.5405455524614582,-0.6717630646284803,0.06924285740310594,-0.749265181786009,0.36962076395930565,0.5970240470172121,-0.4092615873848616,-0.16024304223432048,-0.5794087557081344,-0.47853082878685865,-0.028262991928554186,-0.35123735554568297,0.5032170898453507,-0.13292551531878016,0.2328475533835839,-0.12547314322753877,1.0019894856085485,-1.297288309490637,0.08437410806316223,-1.5058065587669052,0.629835744441309,0.7809129857132265,-2.3655547498014666,-0.24198139965763743,-0.575315863401162,0.8426083272896961,0.6949936743257192,-0.4196364048664883,-0.8539897499276203,0.5262204893415255,-1.2799453801040213,0.18202412143430466,1.0165661136482227,1.0661629289390677,-0.932661197471977,-2.1165252168243653,0.20140637251561808,0.8361977156430915
-0.5947136074703367,2.4013439309421694,0.961308223984957,-1.8778432406794408,-0.45064507062420994,-1.1255899920652475,0.7697878012233166,-0.5627829610705691,-1.0404783201001593,1.1753347431865622,-0.8013082320344656,0.28981825443115594,1.8590009254491249,-0.0064608433010272664,-0.722170015888963,0.9274262778571265,-1.1883740087181922,-1.0683532689329995,0.6631463446784003,-0.5692660087999171,0.7990679363458473,0.5683776820342793,-1.3830232264103304,0.665165863682809,1.223491517386814,-0.4208994133564518,-2.279482684298827,0.7271265314505683,-0.749968321484922,0.5751386754348649,-0.06517370410073425,0.21026105005664383,1.3648500788278886,1.6302391671001604,-0.4540966684701882,0.3917212748260634,-0.3836611090589366,-0.17444811537552826,0.8439763473047704,0.2570442092101042,-0.06273625622419805,-1.4427352859939355,-0.7088988035831226,-0.901925865042589,-2.0334951830001864,1.094583866655804,-0.24655931980540916,-0.6013302735670916,-0.6513336895091617,1.3912796246220676,0.7804391031474841,3.870485964925621,0.8097987015536025,-1.592237389494912,-1.029025885996406,-1.2507297916798672,-0.41681438283005406,0.4142491909128272,1.2624634545605031,0.001944498251903373,-2.314994388935083,-0.13220768341354705,0.46927557422744426,-0.06391523799711397,1.1902204593834342,-0.6890930482182449,0.30441199314009354,-0.1945064390385804,-1.4980131725699577,-0.31971958428171093,-0.036364979768612575,-1.9132948972267834,0.6051181999123484,0.4426260689068718,-1.3483830301547577,0.6670074686518499,-1.6615759377358479,-0.4203578933653732,-0.5897260522130617
-0.4855144686334989,2.600768938662804,0.5951009674202962,-1.1902051867120171,0.4623862202449749,-1.1339190383818125,0.4970288905199576,-0.7998203880931789,-1.2734740097219976,1.3337757434145374,-1.6608112461436901,0.9085697593656288,-0.5931952157500195,0.10308444923325129,-0.11298195284475761,0.6909270294339401,-0.9359747473081818,-1.4987376437024889,0.49393170486308785,-1.3566370273456658,-0.6040455401598857,0.7877950203807897,-0.5946953016146749,-0.7418463031574242,0.5241460464584118,0.43944227037462613,-1.9219520245345403,0.6287785292871562,-0.6716405352239857,0.2881393599599609,1.315705234822324,0.6436232420885376,1.140204045115452,0.49839479166732864,0.1411119647223907,0.3447950123224882,-1.2039023551041519,-2.013091640916622,0.9900770009282006,-0.7017717444387278,-0.3682150715533706,0.3597220096798247,0.7012095324156749,-1.1531388480881217,2.0627770823902654,0.2155858660490293,-1.7888598871150285,-2.627702441623477,-0.07596496248658002,1.340970869529545,0.6078329797987918,-0.2628384246777247,-0.7117276373677771,1.2410747894698038,0.5884850856666403,0.1187767129603779,1.6869482760464545,4.072157061877439,-0.4866540478419051,-1.0180075003783933,-2.887620479898961,-0.29566398834348795,-0.1456537346405102,1.3566065116911652,0.26706651081456007,-0.8624859626862926,-0.7271061765669369,-0.20987383132480814,-0.1014862098792927,0.2746970180767194,0.37981838103633586,2.52780826112888,0.6132238598237765,1.3279212544691485,0.5256576714040965,1.129020493797636,-1.21041000394874,-0.3436435051094501,-0.4808248973495422
-0.45620237997270435,2.621673480383225,0.3772837150355158,-0.9416790745134801,0.5207581023382508,0.624518746141727,-0.5770025184316027,-0.6044378456735859,-0.576604261323816,0.7760736631063303,-0.7155931826340274,-1.8876865286492037,-0.1777137132431086,0.15271463302393537,2.0484164814249666,0.06620065207141004,-1.5510664755164678,-0.7237490710821045,-0.2971094762637294,-0.5663116569209279,-0.22265325072388095,1.0292719592609676,2.1587339446030462,-0.6182862033335622,1.88640953698984,0.1213459251791537,-0.7818951403138292,-0.4018489085818599,0.10219696818772932,0.05689530568481568,0.9457318626181987,1.527687282037403,0.95449178337081,-0.3398422232233299,0.00875373237523209,-1.2671992383810151,-0.1551102312259432,-2.6104710308330916,0.7130208830289319,-1.4893336741021317,-0.0029154024611214736,-1.8296969902655933,1.2271720274228979,-0.010300797181191354,1.9081556109415712,0.43448360595757735,-0.8608944310767335,-0.8671238866983919,0.48411008453887555,-0.557643646454714,1.570626149473039,-1.873463080309904,0.7159779865253905,0.4214397092852094,0.20946357020487946,-0.48968141461198983,-1.0291556253869476,-0.4649595577707152,0.5861508346889921,-0.8720459422195964,3.9467552516942344,0.7052115285072281,-1.695438870690553,1.7495713437304161,0.9108951694646011,0.1503554407328883,0.06322320370780893,-0.782470388748048,-0.20066820536202573,-0.37557512478885996,0.4155300804632946,-1.609396739257816,-0.5364271989235019,1.7814643440606988,1.37309886560338,-1.2226117153873663,-1.1669170591089113,0.37000541244094765,-0.206367465007646
-0.4405009523593616,2.635273283140552,0.3059313756252508,-1.499865755799919,-0.7133401693580985,0.5780099808481808,-0.11961957486855956,-0.738579582166102,-1.0179042865602022,0.3761204507718013,-0.012026713066135812,-1.1610069878474933,-0.3931677895811316,-1.6295656499135922,1.4966229643179667,-0.5352468097496026,-1.221499889938512,-0.3565888296440779,-1.0166214371332436,-1.0655221406462787,-1.1114983821904396,0.20142233600713894,3.24433618011358,-0.13945746997418554,2.9068634896632304,-0.14728674317490778,0.191190342282795,-0.20159026956671425,0.3346464169984358,1.255417966162998,0.20126509223032607,1.740356789623104,0.8417861911030367,-1.3595119854239213,0.009650603263516565,-2.177541419380452,-0.18330122093930704,-1.78003045848389,0.9379774654012277,-1.9648749049543353,-0.8863132374137899,-1.0485074597293793,0.7257005958765262,0.25703199415950206,0.5833445572421951,0.15929007562574926,-2.24314554830191,-1.7135387697692577,-1.2810792504476092,-2.2933989512177493,1.792267435936253,-0.8971639103909114,-0.41612787503978316,-0.29910745165713815,2.3215298215109734,1.7962139181911463,-2.1146412209833922,-0.4580271246815619,1.9314620180374125,0.14787890345604762,0.8708258752434588,-1.0857675571106615,-0.14034771123708473,-0.7768508510502263,1.7442340765622282,0.6839498880701296,-0.17389921896406454,-2.2988452345814117,1.0821991986767314,-1.4976358064691644,-0.2357914402774917,0.7961287932101085,0.00870471369963415,-1.5196616692932279,-0.6987057141356768,1.3463410549903534,-1.1104160243551005,1.3523405586439892,-0.9564087428630533
-0.6307090684368002,2.1103772208277727,0.9584534817838095,-0.08609665505912968,2.138235266241055,-0.09055710257065601,-0.02310062026323841,-0.8029502408621438,0.05469433422970327,1.0594864882988306,-1.0362421739555352,-1.350124693379297,-1.4399958707483602,-0.11859332367218833,2.5731854528430373,-2.05208796316882,-0.08480107842590205,-1.0649697953648027,0.6106152013653432,-0.2741227100891104,-0.4742876181904599,0.3014479796510021,1.547878491337776,-1.2205610614639164,0.41759153903170293,-1.1274342845471432,-0.7333524837572972,-1.2280486884034045,0.24726450571725156,-1.8506451412691847,1.4070365849837156,1.0685543391452954,0.5346232765840156,-1.5039853768945832,-2.163923857029252,-1.0390298549527954,0.374300280023301,1.0928258562709943,0.2195762008091587,-2.0360413795069694,0.40903471365465677,1.4112606532982055,2.4154745809672185,-0.7964565647859227,0.4760597089174747,0.25637914261671224,0.9956439442665257,0.48322251902741814,-0.6446556641640048,-0.7984064474710367,0.3181019954450792,-1.2731985407931405,-1.1397139882839042,-0.06919027281271717,-0.41924289574468443,-0.5543052649877993,1.1260029285184765,-0.7624451062028528,-0.6605423303564855,-0.8220517938386526,0.1936968325164415,1.8541922019101373,2.5279179357940484,1.103486675842352,-2.2700114418426027,0.845495312781744,0.7311543577176687,-0.38746763757546737,1.8387966184298834,1.282410540772926,-1.2047521003817314,1.7480308640315845,0.06308620624111935,0.021068083037326685,-1.6312187509181055,-0.22346741109516022,-1.8142918283755842,1.1170933229974236,-0.3976406457728546
-0.8098375064940921,1.8475478750737935,1.5830327582588006,-1.0586988437953104,2.1284580692746937,0.7418211642634773,0.9942039631789894,-1.0771299416560438,-0.45460787862563584,0.4705104592238202,0.9354926214801257,0.22461237770600473,-0.04624983960842161,-2.1836076100234356,0.1421140426087281,-1.0465583013599622,-0.10297246623855519,-0.7139500298720381,-0.3329730809109704,-0.5520652166839624,-0.964147011717683,-1.732416967865054,0.552996671036745,0.129546103124059,0.5783031088282785,-1.6148648400225964,0.7427249982462009,-1.864715813373834,1.4165758715679797,-0.711894936026299,1.6092862419865606,-1.366380268232252,0.49052135463484453,0.5322157406214593,-0.2570956434176191,-1.47459692738031,0.7277942230840495,2.07655377640373,-0.5583246842343577,-0.009003490560727051,0.670665607481273,0.8015524152722088,0.8103826670256457,-0.012034261576152313,-0.9136610141909868,0.9449916191925235,2.2105493577372575,-0.20121513333358737,-2.205433351425793,-0.5986628307311703,0.3101447413770533,0.62599970459133,-1.230336648845768,1.0232733168583865,-0.44798843984779946,0.3115722556294122,-0.7459384560211626,0.017899536386635096,1.4947022496195512,0.388472888193138,0.7287468089805381,1.4710658346059886,-0.2897413572643013,-1.1996713472372806,-2.0203798725787165,-0.23666235074477399,1.1180278936619463,0.38367794116556303,0.43471815052023605,1.813407814223621,-0.9342731328933511,1.0579489175523071,-0.10972546893652431,1.1489832533266726,-1.4257394672040533,-2.0220144382646286,-1.7760238231724126,1.3810679035503166,1.8741496620440665
-0.8213092500349743,1.7541997653681876,1.3695336256469535,-1.273589955196609,0.6097996635545025,-0.3791437334952214,0.802609228663222,-1.6711325373924975,-0.9835553474897205,-0.6848338297520573,-0.16260657330354897,0.22814389661766418,1.0504270464832326,-1.3404679768815422,-0.2029774712093653,0.11517255929233655,0.2724115446670773,0.1827248862341003,-0.11226801350144723,-0.4291012068940131,0.44489242445024946,-0.45816025365957214,0.8756224645760503,0.9999476847539005,-0.13442273769498148,-2.361549702677948,-0.07591423997649534,-2.4196740439308,1.036235979770365,-0.7443601794650869,0.2833532782010131,-1.7365581408882282,1.5458550593335956,0.7392168663514908,-0.5940766953607247,-0.6062810778414206,0.40731220780858385,1.943613823897818,-0.83501364895092,0.8111284128774103,-0.5984704377431536,0.5762751588395038,1.1321977437465647,-1.7124836626560929,-0.5291779219654518,1.3536271400907276,1.816842255314608,1.456389657484077,-2.114326593817205,0.9146152977013814,-1.0080221227737134,0.3760208797478554,0.5498582123847378,1.462046447900353,-0.3171522771853489,-0.6468864016551991,-0.03172274227545045,0.2537714874700779,-0.36060124044677916,0.32325807378924487,1.2730429858515067,1.2288057385212554,0.008158045508929332,0.36616007621541863,-0.8748170206333667,-0.5099769659006762,-0.518203339230583,-1.0384720482629661,1.3137826977317935,0.7205204977727203,-0.7683878741305508,0.7596685489531241,-1.9708059465775798,0.7385237088074172,1.780026001083443,0.43361511343176823,-1.2645447085201125,0.41712102551594693,0.5878758245209709
