0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
-0.9556574589777516,-1.1906764965679462,-0.3099314086863848,0.6682557865406118,-0.011647994890066743,1.1749469129512147,0.5316482681057741,-1.2016947812185221,0.9804163522705772,-0.6656875526546371,-1.5383103242598442,0.7497678105027077,2.061179966415468,-0.4198142697100839,-0.8085589992352176,-0.7999728243828058,-0.5555023838038835,0.74085732876606,1.4166120189174645,3.6109922058246426,-0.3841976254473066,1.9681945352761279,-0.8757820144607129,-0.47067806611774216,-0.843686909851837,1.3340240298724793,-0.566699337858431,-2.728834598053863,-1.6188322944702598,0.7008482347495687,0.14899978441238262,-1.966460891217317,-0.2929903711214555,-0.6690364683723113
-0.9902167358717897,-1.2539669133902207,-0.3663369573162315,0.3280735466506499,0.066686395552162,0.763446617010863,0.3384556119574309,-0.724790297207506,0.36235715629347265,-1.0264544162057714,-2.2705890263078756,-0.1291327157610919,1.3421937338313326,0.6344885805376667,-0.7665443500241859,-0.28611516411685267,-0.7145254438424098,0.657173772046928,1.5037941137150708,3.696462546866567,-0.5446778482597636,1.1357770339372177,-1.1117593830649015,1.8301147479030841,-0.5748930764116676,1.6274112019065305,-0.35605173252471894,-3.037146299148683,-1.9560921233794646,0.7283108145257842,-0.5710847882628524,-2.6323483719810894,-0.47645301658113104,-1.1058345010993318
-1.0902935071874253,-1.162939960710618,-0.3428205819064699,0.43067570969001095,-0.04618477314302008,0.6389406772069445,-0.04195859295928499,-0.32226662106392506,0.5395530650131609,-0.7559840524682095,-2.178455323377628,0.21165802575155301,1.320533268427026,0.4981510539554726,-0.6812485855969092,-0.3020120745368477,-0.5743351720929805,0.33732572903931557,1.4923392237097783,3.811216854807207,-0.27783309167620335,1.1746362837453435,-1.1697075690049334,1.5019344104587133,-0.5601818237644968,1.7831851164631365,-0.7540282808564813,-2.861689411421288,-2.323608712257575,0.9962371408957362,-0.6083593643746824,-2.6607734848428404,-0.5927794662221505,-1.0783380507828235
-1.0840029615659665,-1.224014109298499,-0.4298041678935703,0.08886468216110463,0.11565950721507126,0.17382758927422362,-0.3030069919748996,-0.12297706114995817,0.27317077419751,-1.0054297416027422,-2.2108418324219454,-0.19976801689952023,1.09484789641727,0.8616034722597823,-0.4640488622403713,-0.283536851504864,-0.515136747840614,0.38164770499704653,1.3741491340956828,3.9283259462803324,-0.3973574660751669,1.1660693488176086,-1.1994788046808893,2.048641195920798,-0.7228826415551751,1.4499458113267747,-1.6991109877107733,-2.5864285467249446,-2.827865382625883,1.1066349824751993,-0.8372653936081521,-3.078247854537613,-0.4572595385243794,-1.1203928992966543
-1.085612637791072,-1.2344499312686914,-0.546475047499216,-0.15881901288791447,0.0378555002618276,-0.08422138677733937,-0.6275520611504315,0.06707992432952266,0.3374894936228355,-0.9798647694162816,-2.285797299740541,-0.2375958121991464,1.106759226062246,0.783647825526456,-0.43466700030701844,-0.31800449926415386,-0.41968336581147947,0.37866360657165615,1.191856384782765,4.158316827487803,-0.020481933334130155,1.1529344432466146,-1.410623185189598,2.188543596477915,-0.4916289860062698,1.4179464060012552,-1.3046011792376007,-2.890624621375961,-2.643067734808911,1.2854830740563876,-1.0964864048554792,-3.0673595970960483,-0.4630906348943421,-1.1873568836037611
-1.1749723820632818,-1.1955165399245584,-0.5351044098062849,-0.32665796334682967,-0.017272295808117972,0.11679487583925388,-0.8962048464402677,0.6343170547700098,0.8443370435461832,-0.9014601477168518,-2.0231331915148187,0.12451087496949916,1.1581633522493937,1.1392207612382519,-0.19458035151403755,-0.5746517133085577,-0.21965687909008166,0.34018409225671203,0.9454338083633432,4.328726610275936,0.03734451879583414,1.0744162941408428,-1.6902766874736204,2.9289929284083067,-0.16859711710153016,1.1977886501915642,-0.9058642883477072,-2.6580613586184296,-3.111195803896065,1.1507064556728528,-0.6408214616370902,-3.264269517972763,-0.33945137154493327,-1.251031564790042
-1.062750082938961,-1.3408552419596305,-0.5157986727650115,-0.35126755322399955,0.3104612962824533,-0.5176190835328266,-1.1115610932002944,1.022953959218028,0.2146226814365703,-0.8715147594720981,-2.40983579137096,-0.1208122140462565,0.9934763087759995,1.256300955456931,-0.28074820421048413,-0.4955344867724409,-0.4526175830673023,0.5546541195820309,0.7115746536030148,4.304997573514434,0.019347363973196717,0.8984075141050165,-1.7195628423959275,3.8336310656936474,-0.09772815289596418,1.5057779205340678,-2.530692948733644,-2.8675568189807272,-3.385307734957975,1.221429483548493,-1.382759294672724,-3.7403529627485343,-0.8295599188510623,-1.41820057738098
-0.7748765255211328,-1.5930689446535975,-0.10799535678097791,0.9196339125289976,1.380301813973874,0.5288792121839748,0.24139407315142103,-0.682236360118449,-1.191229544017976,-1.1153337007413369,-2.110742076743603,0.47953597195721703,1.2196416381141078,0.595677182366605,0.025084183498351967,-1.254883023439444,-0.6900468728431962,0.6656256432522568,1.0201543455625603,4.334839783238622,-0.6664250458796106,1.0690461645613387,-1.020520554206601,3.758236691751413,0.2011806520038334,-0.08619368645759629,-1.543524907462239,-3.9207609535815777,-2.3910222177156024,2.024924072670064,-0.5818925420587038,-4.307130293809047,-0.6005092188301523,-1.376943038158818
-0.8282499699366223,-1.4037983504986413,-0.5880946536937648,-0.07743662518075106,0.1851101820121025,1.2287199756640887,-0.07201112312774147,-0.6410213080861465,0.02851435009783473,-1.0663129132197686,-2.1652359408162383,-0.11313857050558969,1.6009450386216812,-0.1910005581947872,-0.09540527701977135,-0.9816798980751278,-0.6740332241988457,-0.21058142509481417,1.2630682869145136,3.7981741307887154,-0.7067067323579536,1.0670965719133934,-1.0140362434499492,3.5386955470728747,0.10829557762011384,1.2869937248174137,-2.108175596429144,-4.973633546559813,-1.919045575029152,1.413716185379632,-0.5356981230436433,-3.332537233484986,-0.344985897290656,-0.6891453731278254
-0.709892742498484,-1.4497718104500836,-0.5421570095962374,0.2901883382003936,0.37746165187622466,0.38578646296218044,-0.1852025970001556,0.06672023803846845,-1.1894365054230054,-0.6519540586066276,-2.5286412121323436,-0.1842522120013611,2.122431344868642,-1.6745014551316881,-0.4745771744987126,-1.0271217945673623,-1.1009505511844497,-0.8409936026953174,1.5009563065323266,3.5715526826265367,-0.4348073161653176,1.1720497303931903,-0.7478475674672996,2.8314959884828497,0.821683377366527,3.0563828848158003,-3.125375503051722,-7.015249226130277,-0.4679634940116539,1.123265252543141,0.005298112352943781,-2.8617993127797097,-1.0701102869242545,-0.45946278279066716
