0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
3.095359655110418,-0.28775686922058574,0.4565089572663982,0.2339386321082443,-2.1545512632672876,-0.28711411950411414,1.764768185384866,-4.217536362873049,0.6912264952598673,-0.26091799592124926,2.5410658980438408,-0.20212424432685544,-1.4645419024740272,-2.1486278318815706,1.3691891429167347,-0.476683371839923,0.625387868152588,-2.18967871485129,0.6390435773307944,-1.4092545150429854,4.405455010430839,1.7539609975919759,2.3144213299052128,-0.4018713259449917,-2.0424031617742533,-4.824118530363633,-3.782400604073074,2.6583219893550005,-1.2455804632539336,-2.1876623134656645,-1.637805135942413,-2.29223474836442,-2.016820430356514,-0.8876312494837858,3.5499648541339064,-0.02140535742451115,4.0564752040743075,0.6853003803922694,2.00054180736234,1.1523195836024405,-1.4038147825241518,-0.7406238591895616,-0.23462435093954953,0.07186246728491813,-2.9516179687032937,3.1664189738576116,-2.593043819724011,8.172024188577122,0.10570131412239385,5.0894981861633495,-1.6225749774265403,-4.24196149565366,-4.563936643658889,5.128826538316133,7.704093174034108,1.3842752036565935,0.8823893561348576,-0.19431350058633928
2.8692872802215783,-1.146390798610319,1.340605700925677,0.26365169877324274,1.2644334280112504,0.8133058340312481,0.8247897058875874,-5.1950135708764895,0.6847558554892595,-1.1714831151255243,2.52698890696953,-1.1988978508864985,-1.3239220405653007,-3.0800507191341095,1.903886343912008,1.7524197085396938,2.2073916434868273,0.644948497398986,1.1917430557027382,-1.5751393116729302,2.701069734459914,1.8331208415717202,3.466343150693012,-1.6073214811477197,-0.5577104447908383,-6.929860526485987,-3.1696859888610893,2.010604874142011,-3.290270511400715,-3.7833543049671667,-3.805835693315213,-1.3645215561479338,-0.32241976629422203,-1.6940256951843708,2.043208754657159,5.690456446420946,-0.3629607945573919,2.825264026826896,4.527277286820989,-1.2674516165216119,-2.7424010339673828,-5.602480403576715,0.8070681536293439,0.640855206180991,-1.4175445503062254,3.0115065687030476,-4.116542714258633,10.552682068973118,5.117293084431322,14.130831010291,-5.444662021587892,-8.587903579895363,-8.922574170817997,7.8436452710628295,11.396016697082398,0.01705461367670859,0.6431965740207131,-4.479411765606949
3.1305774477769432,-0.34337444737480344,0.6363818062356702,1.3280991879204254,-1.014139023069638,0.2215993423505125,-0.5820175687845867,-2.8923793525346535,0.43329120262402504,-4.859687548582158,2.9815092577684505,1.4073460482581577,1.0541133639353166,-2.18925265104283,1.873825590157006,0.6404453460305914,2.157682376683259,-1.9232937627711402,-0.8327188279200247,-1.426898272007378,0.9489273544800867,0.4959896476844341,1.5441327390545703,-1.1634415678912189,-1.4482491157369584,-7.86930725460048,-2.524888861555546,4.128455905629894,-1.1416729220051436,-3.1820947406703235,-3.4475275658325844,0.49620538641537687,-1.1164060653527323,2.204204076254681,4.544381142672343,2.5045406912419064,3.1229390588805477,3.0556934610972193,3.749709399214499,3.3557376392468803,-6.552017546832253,-4.834815921445215,-0.7615807541689483,-1.5346095872028358,-2.928163138882759,2.9600084917811555,-5.935585412092553,13.874088768507884,2.0715285420883083,9.357584312833755,-1.6013222149856197,-13.606910006275292,-8.873341181183626,11.815463779470111,5.86243979904003,-2.9833336066410205,0.2249950484975491,0.9686505185598735
2.938862551720902,-1.1052048105368306,1.261330053203735,0.24047218022370306,-0.14493839548871854,0.6594018190673673,1.2386147861726597,-4.917892596071956,0.14696284174252813,-0.9853072229422551,2.703022489512709,-0.2385194008886851,0.44097341953756347,-2.6660765188468414,1.6503928042664893,0.8826624521216385,0.771253697223823,-2.748596929511727,-0.20664818052045147,-2.129875379928755,1.2131110664649372,1.0830682987801947,1.5749482438649753,0.0021054707305711044,-0.8624302340862011,-7.425967383138453,-1.8868675798622159,4.573749620177291,-1.0847178513351443,-4.075198302125185,-4.328047926352178,-0.9580936724672791,-1.4400955368997126,1.9882189513038078,3.988906925083835,1.4947820525489024,0.924421758474666,1.9351317014261538,3.0681341087103844,1.6771437640078348,-6.547359051463057,-4.249326326403665,-3.691917844615796,-2.447479771702157,-0.48750017380652905,0.4355107711420011,-11.514824241753015,15.352400604483263,1.9296271744526468,10.822868107240247,-0.3155054932855241,-16.070724996570554,-14.306719993763052,16.50480006108891,8.890638813820027,0.31153646646087724,1.544580441546129,3.492599149621069
3.0257129394689106,-1.006284343332908,0.8076882409116366,1.6813686503846315,-1.7173371161347746,0.5084427636969117,-0.2691287967597825,-1.95004415816516,0.24892053802301206,-0.6416396816593487,0.34682829504894086,1.0261011617615174,1.2641198678938825,-2.77566084086668,0.2286925606220873,0.990260244211173,0.8602776925563022,-2.2423025972562707,1.0482039855240264,-0.283107585190386,0.27409712071433906,1.818905492984981,-0.9544043047909114,-1.1036770766680168,1.252324983969745,-3.6783666122111747,0.5836526268261203,8.321392507498812,3.271773179299023,-2.8343486689165927,-4.465912270443723,-2.0247577689144363,-6.312653797239057,-2.3642607007049543,3.768096691983771,1.014437367417694,9.98842807590934,-1.5494245617097495,7.762568793153641,2.2819011213450042,-2.100156545420258,-0.07574203059617496,-6.569522178135774,-2.8619188026360933,-6.985898509875262,-0.3567092184135459,-17.78456750943049,18.72021680907933,1.159796566021263,8.304961494708435,0.2548115552039101,-22.583021836863466,-13.896202687339102,25.9254078019337,5.940719105819035,0.7188349979069618,2.3323744043133816,7.130516907133591
3.2744773034297068,-0.7268599284438565,0.7010003303073569,1.6706800768338468,-1.9058380825772607,0.682036195766038,-0.36054634163111543,-0.9353744096485652,0.8131447106429682,-2.1304179713574674,-1.5721442753062997,0.6577195880560335,0.8528202491063048,-4.124676090850767,-0.4694763127871743,-1.8652906107034593,1.213909235883841,-1.1005226581338765,-0.7311417516444032,-0.8451062517685215,2.4460624127644874,0.2933205782942959,-0.31126489264620055,-1.0447026238297232,-0.8236555162437346,-2.4169417115361997,-1.602213523781147,7.168468339043279,4.3260145765556075,-1.8902645040329096,-3.826016850217127,-3.495578760891577,-9.431883203648818,0.09882999288789823,5.864673572191689,0.12267560797781508,18.80942073016118,-4.050440328573142,4.257640780702872,3.0170477434445653,-6.486747226748347,3.101713386706815,-6.28308308465485,-3.318608398692153,-7.117665386182981,1.6225759208394328,-12.601178197192182,24.509660624270246,0.9049417584667291,5.997770969781334,3.0407750274997123,-28.613984853313433,-18.468754144875255,33.790131281745715,5.594717400794616,1.7388424481684017,2.5666747219768644,5.297398293115766
3.8834061365708674,0.4731467658221985,0.40909731697798785,3.6316075298077957,-1.4571371010366665,0.44736455856797736,0.5148326454353217,0.2540034439146522,2.7013888319275807,-1.3970068785608625,-2.082320063875202,3.056346408463456,-1.2307089756299951,-3.503778850475811,0.01124467772731776,-1.488030968147685,2.939546040822847,-1.120691688975211,1.4533564383377997,1.389675788853294,3.551820686143613,0.7910926320562436,-1.3248256825864027,-2.910175693870311,-2.5226006693086807,2.931776262540838,-2.3520380508641754,9.606493171151897,-0.09403406518525514,-1.8886367233091172,-2.204144266395709,-4.382809209221786,-9.696835832177845,-1.0773050904661814,4.042959077982999,2.242613192328842,20.86279344208964,-3.89765333477616,8.55472315921117,0.07346223171077672,-4.8459715353974575,-0.901733760355055,-8.034919432677867,-2.076766819109436,-10.897925261236965,-1.5427490009267208,-14.068375747814754,27.805251863749554,10.329441528454007,-1.700106444742483,5.81148453415726,-37.18027077713216,-19.703199289604317,47.004894611185335,-8.503418703449219,2.543512092466582,2.3814705225906483,1.5626373808164267
3.925211700307524,-0.19637759321703294,1.422219758410294,2.043078271371059,-0.06874820549779567,1.1103696354949657,2.8471327884633992,-2.0921810423442233,2.4489662475731406,2.062264610056207,-2.6619992741014102,-0.05639715016020966,-1.311377022971485,-4.750496518905308,1.2566978912271045,-2.820431088914387,2.8081024033236917,-0.7139325527685778,1.6113240871634065,0.7295743196493726,5.3394713275322605,2.6163957347685254,0.9206193004792488,-2.5155622916107157,-4.726712032874343,4.733553887006083,-4.02000903834124,9.033628056397406,-4.824285911300269,-0.3358155409788529,-1.5830911261961977,-8.090247200243066,-8.882026864470749,-6.199015701549449,3.6924030824028007,4.586660995735003,24.497152857615173,-3.2326221299215945,7.401763461864425,-10.252677036963874,-0.8209948075615376,1.1130077941933696,-7.953260572241358,1.7591669788566036,-6.064283070896745,-4.183013725672746,-14.20171608038525,31.877913847394353,10.466644120585098,5.814072913507222,-2.8208899094271276,-39.26753898565797,-32.80922714543157,54.66598144603909,7.81289502310726,5.412722088038556,4.164484375531748,-5.1356547736414635
4.037747347785147,0.05551844714002544,0.9573567235262945,2.5777706004645697,-1.0964310990707584,0.8643890456833625,-0.7088720900721392,-2.8744774027728055,0.3007033243558622,-0.19074914421429054,-0.34895508143125825,2.8235169463766527,2.9623494835499864,-3.7299179652597156,-0.028207690997683662,-3.6098574045401493,2.349408073480287,-2.5091222752849434,0.8926769609509878,1.9965949784328667,2.945527988655729,1.3930717014679084,0.821764227995928,-2.1422110212141416,-6.165018847380491,1.807946204945108,-4.616463953018946,10.005909865761557,-2.4754366417833062,-2.455519870671251,-0.501514013077743,-8.2954130984529,-7.177303763729153,-6.262176756396044,5.858773895674595,6.705449297115665,25.19942452875001,-4.262931714890636,9.19513355890255,-1.8612226355507302,0.5942613722804886,3.8420348429615334,-9.874742040019969,1.072233636044898,-6.53498332288519,-4.06768253570377,-16.650843778621127,35.23648337266559,11.307835131915214,0.6914468897262581,0.3493439415171483,-47.12152574860242,-36.84543670506742,67.2244997024382,5.593255696160506,5.8709449972268635,3.7283559813862053,-4.3879210935270665
4.099154140727136,-0.11509998728422967,1.0324776148085446,1.0264031972522045,-1.1933256741577725,0.9630185007054654,-0.14357116221629812,-4.374397641073037,0.7538993277057738,-1.6581798924236122,0.9732020438935999,1.9669243298133816,1.897482183460038,-4.589970856981263,1.584764460716561,-6.0613871863166615,1.0949723288913489,-2.5950564324937275,-0.823694650465048,0.42264089993195475,2.604890381173976,3.01513432280554,1.6939713959406386,-0.539536485582383,-5.310316118084904,-5.260045926661509,-4.826834492519335,7.142011726984073,1.8758125218000485,-2.6713432165207243,-6.013223887528865,-4.23330921774886,-6.707023015344017,-6.284010069289332,10.28096453752565,-0.023455559611018532,17.516533931179573,-4.5853535791912945,10.272944643753151,8.246288958898083,-1.4663224776488286,5.421202559836513,-13.674228392073609,-4.222997994856034,-11.014251184418345,3.286849785430889,-21.96301097747565,37.11993861998791,-5.288014871631544,-1.9650621533268546,3.470496673352468,-51.443380112912266,-43.23597135167343,77.12720670521043,6.908406672458703,8.345851937691528,1.778515638758199,7.957074050738663
