date,open,high,low,close,volume,bodysize,shadowsize,ema_8,rsi_8,Min_8,Max_8,volume_8,percentChange_8,RelativeSize_ema_8,Diff_8,ema_13,rsi_13,Min_13,Max_13,volume_13,percentChange_13,RelativeSize_ema_13,Diff_13,ema_21,rsi_21,Min_21,Max_21,volume_21,percentChange_21,RelativeSize_ema_21,Diff_21,ema_34,rsi_34,Min_34,Max_34,volume_34,percentChange_34,RelativeSize_ema_34,Diff_34,ema_55,rsi_55,Min_55,Max_55,volume_55,percentChange_55,RelativeSize_ema_55,Diff_55,ema_89,rsi_89,Min_89,Max_89,volume_89,percentChange_89,RelativeSize_ema_89,Diff_89,ema_144,rsi_144,Min_144,Max_144,volume_144,percentChange_144,RelativeSize_ema_144,Diff_144,ema_377,rsi_377,Min_377,Max_377,volume_377,percentChange_377,RelativeSize_ema_377,Diff_377,ATR(14),Modulo_10,Modulo_100,Modulo_1000,Modulo_500,Modulo_50,WeekDay,Day,result
2020-12-21,23480.8,24090.0,21885.6,22716.1,10783.18264979,-764.7000000000007,2204.4000000000015,20287.018047619935,67.95668560700383,19002.0,24297.7,8561.882823110001,0.18534655945230938,1.1197357811127417,3552.0,19149.621370606706,68.11786631570894,17572.0,24297.7,7434.274813020763,0.2399279495646951,1.1862427752680051,4395.5999999999985,17716.252949242247,67.68215186482064,17572.0,24297.7,6749.161041004766,0.15262759981936358,1.282218088953827,3008.0,16071.852388769052,67.29750256859755,16210.0,24297.7,7375.525733526192,0.28449855242920474,1.4134089494173006,5031.299999999999,14396.194608747923,66.44995695464306,12900.0,24297.7,7050.324355492359,0.6642319188840697,1.5779239318004525,9066.499999999998,12882.825766931903,64.74868626381709,10192.4,24297.7,5566.7770645679775,1.2203857018581328,1.7632855097915316,12485.399999999998,11743.497647997747,62.251997336843466,9850.0,24297.7,5037.18922110035,1.0437704682045559,1.934355562618354,11601.3,10596.40675430064,57.022219847119565,3913.1,24297.7,6172.984958846694,2.146579308243181,2.1437550036271,15496.8,1202.092831044326,6.099999999998545,16.099999999998545,716.0999999999985,216.09999999999854,16.099999999998545,0,21,1
2020-12-22,22724.6,23837.0,22354.2,23828.2,5728.00766789,1103.6000000000022,1482.7999999999993,20580.92183194407,74.31425311466857,19048.9,24297.7,8883.728514005,0.23583198054052956,1.1577809873907476,4547.100000000002,19392.54480240444,72.40385850534848,17572.0,24297.7,7280.125916671532,0.28464296304283376,1.2287299187802103,5279.700000000001,17914.697000233984,70.70642350884465,17572.0,24297.7,6412.873150959528,0.268611343296296,1.3300922700333018,5045.299999999999,16228.37840545011,69.49857137943627,16210.0,24297.7,7137.824672912957,0.33866292134831455,1.4683044358885284,6028.200000000001,14514.378683278725,68.11323066668524,12975.0,24297.7,7004.214666296541,0.7930095187930322,1.641696177284616,10538.7,12968.540129274532,66.02909722937514,10384.3,24297.7,5579.527117723484,1.2185992812051918,1.8373849147608694,13088.0,11804.949567577554,63.21991813092148,9850.0,24297.7,5039.523768272503,1.0982546978742889,2.01849231659951,12472.0,10632.78254574133,57.500258788564516,3913.1,24297.7,6180.640319435871,2.3085531796723133,2.2410126321584314,16626.2,1222.1433431125884,8.200000000000728,28.200000000000728,828.2000000000007,328.2000000000007,28.200000000000728,1,22,0
2020-12-23,23823.0,24080.0,22629.2,23226.7,8830.55195551,-596.2999999999993,1450.7999999999993,20800.510722470066,66.19589265272967,19302.4,24297.7,9295.128576481251,0.1948075330380612,1.1166408512704935,3787.0,19591.62367067299,67.11708189371403,17572.0,24297.7,7581.622961858456,0.2730097832342222,1.1855423721091791,4981.200000000001,18087.168290530473,67.13837868985411,17572.0,24297.7,6509.539504355717,0.20774878583982437,1.284153474270504,3995.2999999999993,16369.607157673876,66.98613882024881,16210.0,24297.7,7196.549698355309,0.3028067892440067,1.4188917165988069,5398.5,14623.544325128636,66.3024699270662,13131.0,24297.7,7063.863788197813,0.725211875422451,1.5883085169775137,9763.6,13048.866966056246,64.742732195612,10384.3,24297.7,5635.518058034382,1.171714149470318,1.7799782969984401,12531.6,11863.013869793227,62.34916562189636,9850.0,24297.7,5052.683240052643,0.9667143667600913,1.957908863205674,11416.800000000001,10667.373185524135,57.15549425971865,3913.1,24297.7,6192.692206429717,2.2303723174921073,2.177358905144441,16036.6,1238.4759614616892,6.700000000000728,26.700000000000728,226.70000000000073,226.70000000000073,26.700000000000728,2,23,1
2020-12-24,23225.5,23750.0,22723.0,23718.6,4800.52521058,493.09999999999854,1027.0,21042.700334072855,69.32757342905485,21264.4,24297.7,8414.734378133751,0.10948119804847023,1.1271652223072464,2340.5,19805.906539955053,69.11501066882988,18024.0,24297.7,7475.23534915384,0.31539805340653837,1.1975518490987398,5687.0999999999985,18270.0108629302,68.50317758598345,17572.0,24297.7,6497.863168449051,0.21938379439934597,1.298225829089405,4267.299999999999,16517.912572796125,67.9620044894366,16210.0,24297.7,7135.733978028251,0.26971873962805515,1.435932046223741,5038.399999999998,14737.50490644132,67.03247529040638,13218.3,24297.7,7033.547591827085,0.7482567995872336,1.6094040443462931,10151.599999999999,13132.41057311222,65.30182515527231,10384.3,24297.7,5689.4565435465165,1.2177071743134706,1.8061116706602467,13023.499999999998,11923.266671925914,62.771430345542186,9850.0,24297.7,5022.8033265336835,1.143163068915976,1.9892702774019928,12651.499999999998,10703.187297238015,57.36510458687493,3913.1,24297.7,6197.732059246267,2.2706738923592438,2.216031481213138,16466.699999999997,1223.370535642997,8.599999999998545,18.599999999998545,718.5999999999985,218.59999999999854,18.599999999998545,3,24,1
2020-12-25,23718.7,24777.7,23410.8,24698.6,6178.77951455,979.8999999999978,1366.9000000000015,21346.125224794203,74.6704657190133,21885.6,24777.7,6812.901590615002,0.08202854614434285,1.1570530829319687,1872.3999999999978,20059.947345977067,72.69559369263196,18712.6,24777.7,7597.949124341533,0.3132733198985478,1.2312395229169528,5891.699999999997,18478.735719285418,71.02087479991349,17572.0,24777.7,6514.27567005429,0.32320072003343014,1.3365957701436895,6032.799999999999,16683.00187909822,69.79470313067343,16210.0,24777.7,7174.094096284427,0.32016655352857204,1.4804649774057959,5989.899999999998,14862.316124233495,68.42066599129998,13218.3,24777.7,7049.850645691266,0.7885742010703085,1.6618271199149182,10889.499999999998,13222.966876139697,66.37615905383578,10384.3,24777.7,5758.881032474044,1.3093379211040568,1.867856149936185,14003.499999999998,11988.175647575692,63.59064717167854,9850.0,24777.7,5032.834032523337,1.1979123098965054,2.060246756977962,13461.3,10741.557556525431,57.77773555475817,3913.1,24777.7,6206.77290859961,2.4946727980191015,2.2993499657780774,17631.1,1233.6226402399259,8.599999999998545,98.59999999999854,698.5999999999985,198.59999999999854,48.599999999998545,4,25,0
2020-12-26,24703.8,26800.0,24500.0,26441.2,9648.05536731,1737.4000000000015,2300.0,21768.99583070615,81.29268236859424,21885.6,26800.0,7262.541317572502,0.14313136335141907,1.2146265360896205,3310.7000000000007,20391.2778454037,77.68019501720093,19002.0,26800.0,7975.460176978456,0.37972563282387384,1.296691663978282,7277.100000000002,18737.26277361521,74.78419014645738,17572.0,26800.0,6860.641745007148,0.3805252440870883,1.4111559580214168,7288.200000000001,16879.925918047473,72.65994755549293,16210.0,26800.0,7267.928904177957,0.43311183618605753,1.5664286755980321,7991.0,15007.397113449826,70.65829795354665,13218.3,26800.0,7183.4132622543575,0.9212497729336966,1.7618778126623338,12678.7,13326.450290492368,68.14963781546918,10384.3,26800.0,5867.286148960674,1.4722723490196445,1.9841142557567808,15746.1,12061.58817290983,64.97087228318208,9850.0,26800.0,5076.129473986322,1.3613485152935922,2.192182291498444,15243.7,10784.56127822744,58.49393392598203,3913.1,26800.0,6226.136614975472,2.7169405513305316,2.451764083661074,19327.5,1309.7924516513597,1.2000000000007276,41.20000000000073,441.2000000000007,441.2000000000007,41.20000000000073,5,26,0
2020-12-27,26442.2,28353.2,25634.6,26251.4,14257.99861732,-190.79999999999927,2718.600000000002,22141.017253480066,78.73050230429047,21885.6,28353.2,8262.900169350001,0.09969629055568352,1.1856456141767324,2379.9000000000015,20695.549953946433,76.04219855238722,19048.9,28353.2,8829.672213639225,0.36150945744796736,1.2684562651592703,6970.300000000003,18981.23344580191,73.68977928756674,17572.0,28353.2,7410.184505202863,0.3536603602349313,1.3830186576102639,6858.5,17069.045706047957,71.89463554382168,16210.0,28353.2,7506.082351528839,0.4276531178281253,1.537953582882406,7863.600000000002,15148.281241158744,70.10721644032317,13305.0,28353.2,7348.992930578721,0.9351162482124167,1.7329622801478923,12685.600000000002,13427.630460890943,67.7559680542692,10384.3,28353.2,6027.488380615955,1.454525904386121,1.9550284822373778,15556.300000000001,12133.643748994464,64.70185594517532,9850.0,28353.2,5138.818209477573,1.2349225268176403,2.163521572172044,14505.400000000001,10826.889124403053,58.38577786006909,3913.1,28353.2,6250.420947647647,2.817441505373217,2.424648456113878,19374.7,1410.4215622476913,1.4000000000014552,51.400000000001455,251.40000000000146,251.40000000000146,1.4000000000014552,6,27,1
2020-12-28,26238.0,27460.9,26056.4,27029.5,7871.34149982,791.5,1404.5,22546.741556304944,81.4672195493916,21885.6,28353.2,8512.305310346252,0.15113689114890105,1.198820678034583,3548.7999999999993,21024.424384389058,78.09370505155606,19302.4,28353.2,9009.056063186918,0.39042783582051155,1.28562378240756,7589.799999999999,19242.546347319767,75.24894683875546,17572.0,28353.2,7635.5643474514345,0.4093573044956358,1.4046737636552376,7850.9000000000015,17270.051313141532,73.09174317198739,16210.0,28353.2,7471.760156802957,0.40971012527511497,1.5651082622685712,7855.700000000001,15297.148590011439,71.04999448088682,13540.7,28353.2,7400.488185089267,0.9276769031080176,1.7669632899852605,13007.7,13534.102260030773,68.51016612294825,10384.3,28353.2,6088.134585997303,1.5085615643764676,1.997140222578645,16254.6,12209.26373138344,65.29507720045427,9850.0,28353.2,5162.806400209586,1.2961814552096165,2.2138517599977563,15258.0,10871.19068434136,58.69967419276126,3913.1,28353.2,6255.036554998336,3.088502669752386,2.486342185031557,20418.4,1409.9985935157135,9.5,29.5,29.5,29.5,29.5,0,28,1
2020-12-29,27028.9,27400.0,25850.0,27376.2,8698.45260361,347.2999999999993,1550.0,22947.567080642693,82.60684326676567,22354.2,28353.2,8251.714054573751,0.20514524940460732,1.1929892133573088,4660.100000000002,21354.224362711422,78.96323669063402,21264.4,28353.2,8767.11558674461,0.2805721743279339,1.2820039508343888,5998.100000000002,19506.63161605041,75.91666419203672,17572.0,28353.2,7745.6802383742925,0.49429327802188805,1.4034304096599828,9055.7,17473.997068576122,73.60780634644686,16210.0,28353.2,7523.9587396511915,0.46213828684961067,1.566682190260363,8652.8,15448.493795682714,71.45850864478858,14120.1,28353.2,7422.556791909813,0.9328969943445384,1.7720950897912546,13212.900000000001,13642.446937627063,68.83862308629587,10384.3,28353.2,6128.960326281797,1.5787436064091334,2.0066927967661026,16760.1,12286.238733651977,65.55481682708918,9850.0,28353.2,5186.650006944308,1.3593053819968115,2.2282002322660928,15772.7,10916.2786106415,58.838384522309774,3913.1,28353.2,6248.367963671387,2.7563907298398718,2.507832657670802,20088.300000000003,1419.9986939788769,6.200000000000728,76.20000000000073,376.2000000000007,376.2000000000007,26.200000000000728,1,29,0
2020-12-30,27376.2,28972.1,27346.0,28879.9,10428.39122144,1503.7000000000007,1626.0999999999985,23439.92672731318,86.66990519186578,22629.2,28972.1,8839.261998767503,0.21200510319705224,1.232081496498363,5051.700000000001,21744.97614807659,82.26994576167738,21885.6,28972.1,8108.265541109226,0.2652084008726814,1.3281182652644354,6053.700000000001,19810.964970481382,78.55171076212073,17572.0,28972.1,7874.082519374769,0.5569938269940966,1.457773512952623,10331.400000000001,17704.172317679368,75.69111969159343,16450.8,28972.1,7292.479386372368,0.6825268284725543,1.6312482437352107,11715.300000000003,15616.782408640081,73.13325778705712,14365.0,28972.1,7359.5574849636305,0.8500422795059706,1.8492861874045206,13269.500000000002,13761.705060860055,70.20198191798185,10504.1,28972.1,6202.691381469438,1.7310114612096688,2.098569899026387,18305.100000000002,12370.431624801346,66.6451031008362,9850.0,28972.1,5243.666693833544,1.454104350781781,2.3345911344030226,17111.9,10965.307258418705,59.43091595208172,3913.1,28972.1,6261.872089942952,3.0392598394360686,2.6337520070700453,21730.100000000002,1434.7202158375285,9.900000000001455,79.90000000000146,879.9000000000015,379.90000000000146,29.900000000001455,2,30,0
