date,open,high,low,close,volume,bodysize,shadowsize,ema_8,rsi_8,Min_8,Max_8,volume_8,percentChange_8,RelativeSize_ema_8,Diff_8,ema_13,rsi_13,Min_13,Max_13,volume_13,percentChange_13,RelativeSize_ema_13,Diff_13,ema_21,rsi_21,Min_21,Max_21,volume_21,percentChange_21,RelativeSize_ema_21,Diff_21,ema_34,rsi_34,Min_34,Max_34,volume_34,percentChange_34,RelativeSize_ema_34,Diff_34,ema_55,rsi_55,Min_55,Max_55,volume_55,percentChange_55,RelativeSize_ema_55,Diff_55,ema_89,rsi_89,Min_89,Max_89,volume_89,percentChange_89,RelativeSize_ema_89,Diff_89,ema_144,rsi_144,Min_144,Max_144,volume_144,percentChange_144,RelativeSize_ema_144,Diff_144,ema_377,rsi_377,Min_377,Max_377,volume_377,percentChange_377,RelativeSize_ema_377,Diff_377,ATR(14),Modulo_10,Modulo_100,Modulo_1000,Modulo_500,Modulo_50,WeekDay,Day,result
2021-02-19,51590.5,56349.9,50683.4,55926.9,8055.79248517,4336.4000000000015,5666.5,44510.765946168256,84.36581629688942,45710.5,56349.9,5315.696550357498,0.16604743676349165,1.256480287659811,7964.0999999999985,41040.7477140029,79.73097424455834,37410.5,56349.9,6640.674453142301,0.42463509692538914,1.3627164005327812,16669.9,36897.07169690267,75.32662648581686,32200.0,56349.9,6506.242624601431,0.6323445713435121,1.5157544332900217,21665.200000000004,31984.047735623928,72.30647074862043,28800.0,56349.9,8031.763530510596,0.5528952147184754,1.74858731022054,19912.300000000003,26799.351597619938,70.51244097412635,25634.6,56349.9,9755.987301060723,1.1151422779601532,2.0868751169698783,29485.7,22030.222514152854,69.1935373222782,16210.0,56349.9,8805.493082026855,2.0312354337622356,2.5386443538675536,37476.7,18334.714419218813,67.69185254442363,10384.3,56349.9,7352.553950110003,4.22920776804331,3.0503283946095343,45231.8,14463.164770058784,63.07885767050895,3913.1,56349.9,6884.392605681597,4.646729198428965,3.8668507819103475,46022.600000000006,3374.290040912372,6.900000000001455,26.900000000001455,926.9000000000015,426.90000000000146,26.900000000001455,4,19,0
2021-02-20,55926.5,57500.0,53961.9,55938.7,5846.24681261,12.19999999999709,3538.0999999999985,45459.23826715994,84.38035637115478,45710.5,57500.0,5379.940364099998,0.178391165863359,1.2305243583549108,8468.299999999996,41814.28642794829,79.74287199750043,38075.0,57500.0,6695.344205105377,0.4389413220355549,1.3377891811304732,17063.799999999996,37515.31950212727,75.33608157738993,32200.0,57500.0,6534.569807807622,0.6310323210823261,1.4910895266886384,21642.199999999997,32467.459980165473,72.31375778703107,28800.0,57500.0,7938.479722915303,0.5618180498319205,1.7229158066006154,20122.299999999996,27164.370107019102,70.5181322510028,25850.0,57500.0,9603.046359156904,1.1308844480675315,2.0592673336292746,29687.299999999996,22294.831514452864,69.1981438648026,16210.0,57500.0,8801.958985456291,2.042163826015075,2.5090434060350324,37550.899999999994,18523.147333054058,67.69569590641353,10384.3,57500.0,7393.152886308682,4.230311077035277,3.0199349491853846,45243.6,14571.563362595632,63.08150814748809,3913.1,57500.0,6887.103380556133,4.505723368864479,3.838894880942661,45778.6,3385.9907522757744,8.69999999999709,38.69999999999709,938.6999999999971,438.6999999999971,38.69999999999709,5,20,0
2021-02-21,55931.5,58339.0,55490.5,57478.3,3727.83573597,1546.800000000003,2848.5,46456.77179545913,86.28265739603685,45710.5,58339.0,5516.943718934998,0.21776317322706196,1.237242661910877,10278.400000000001,42627.600948034175,81.29483583495262,43734.8,58339.0,5929.877424876915,0.23806805698555533,1.3483822387769324,11052.5,38163.48197447241,76.56632971244032,32325.3,58339.0,6491.833421143812,0.7353511261397259,1.5061073315701983,24356.300000000003,32972.18640360071,73.25962699260677,28800.0,58339.0,7828.574116980892,0.5694805106150591,1.7432359291079076,20855.800000000003,27544.10102998716,71.25539461866097,25850.0,58339.0,9527.709890723267,1.126502525018961,2.086773495980994,30448.800000000003,22569.377517389108,69.79415916707195,16210.0,58339.0,8742.290891248089,1.9977521409423278,2.5467383828248917,38304.5,18718.31012725455,68.19283345564048,10384.3,58339.0,7401.861264885696,4.334462500812073,3.070699203573376,46703.4,14683.61545263504,63.42499702400789,3913.1,58339.0,6881.764649028627,4.835301164455183,3.914451463633588,47628.200000000004,3347.5985556846476,8.30000000000291,78.30000000000291,478.3000000000029,478.3000000000029,28.30000000000291,6,21,0
2021-02-22,57475.9,57567.6,45002.0,54154.8,12299.53570482,-3321.0999999999985,12565.599999999999,47095.67701173243,66.34775615694045,45002.0,58339.0,6610.246664808748,0.11315794342000074,1.1498889799696268,5505.100000000006,43226.121775519394,68.94270383945666,43734.8,58339.0,6062.594193163068,0.16454923144412814,1.2528257862510797,7652.0,38682.69162998829,68.78906105621047,33462.1,58339.0,6816.684942357147,0.6149269843352547,1.3999749685985436,20620.9,33399.658031420586,68.08619333729375,28800.0,58339.0,8005.069979568834,0.5074153250050104,1.621417798620995,18229.200000000004,27877.441998977745,67.54178443801734,27346.0,58339.0,9593.184128927083,0.9781708199092642,1.9426029117731045,26778.600000000002,22815.83583039696,66.96521169671999,16210.0,58339.0,8802.69353077674,1.8923592937180214,2.3735619594462074,35431.4,18895.807732649646,65.98544600580715,10384.3,58339.0,7452.101362014375,4.101195354226128,2.865969042774876,43538.700000000004,14786.615719509597,62.17297586893372,3913.1,58339.0,6894.4987280338255,4.271463614063777,3.6624201931850884,43881.600000000006,4006.027230278601,4.80000000000291,54.80000000000291,154.8000000000029,154.8000000000029,4.80000000000291,0,22,0
2021-02-23,54128.0,54200.0,45000.0,48899.8,17080.21248951,-5228.199999999997,9200.0,47245.41192532014,46.806079397822565,45000.0,58339.0,8078.023320664998,0.020082566529890267,1.0350169044413227,962.7000000000044,43520.71325177415,54.70486534128443,44046.2,58339.0,6880.182928434607,0.09035732203578806,1.1235983132240273,4052.300000000003,39014.422967495186,58.86258813489523,35394.8,58339.0,7305.030550380003,0.3774591549295776,1.2533775019751237,13399.800000000003,33712.45563330964,61.061553756973765,28800.0,58339.0,8237.71767791707,0.3770014474062142,1.4504965325541128,13388.0,28140.779399355866,62.31186186757693,27844.0,58339.0,9714.126333801081,0.693212234114384,1.7376846357396663,20019.9,23019.35758435404,62.88892830497515,16450.8,58339.0,8789.002780850786,1.8488750101954028,2.1242903856377193,31735.200000000004,19046.063442254228,62.75125446306737,10504.1,58339.0,7543.864453540556,3.6241820176268114,2.567449181730353,38325.0,14875.565532751738,60.28628698471572,3913.1,58339.0,6921.828369757353,3.722519459950167,3.287256534370854,38545.200000000004,4377.025285258701,9.80000000000291,99.80000000000291,899.8000000000029,399.8000000000029,49.80000000000291,1,23,0
2021-02-24,48899.6,51442.5,47015.7,49727.7,8110.23297686,828.0999999999985,4426.800000000003,47451.431799119826,49.484960224635536,45000.0,58339.0,8319.862356272497,0.010341597807337566,1.0479704850744334,509.0,43842.995432205855,56.24702935321427,45000.0,58339.0,6891.51047097153,0.03679726788260895,1.134222228882459,1764.8999999999942,39362.26401902692,59.82168346822061,36202.0,58339.0,7357.221654385717,0.32005606449540625,1.2633343441820986,12056.799999999996,34035.648150215464,61.70291229626433,28800.0,58339.0,7902.3294432467765,0.612828629437673,1.4610475399360126,18895.1,28411.188019214253,62.7743905161527,27920.0,58339.0,9723.175580900901,0.7171641481808888,1.7502858369164134,20768.499999999996,23227.74178598131,63.24541160021387,16660.0,58339.0,8813.13968634438,1.900555289835629,2.1408753575008426,32583.499999999996,19199.681067606925,63.038661165328485,10527.0,58339.0,7591.70335939118,3.712186108215673,2.590027398106052,39174.7,14966.372176800263,60.475748478668955,3913.1,58339.0,6923.958137293639,3.85546203718169,3.3226288517055664,39486.1,4380.5806220259365,7.69999999999709,27.69999999999709,727.6999999999971,227.6999999999971,27.69999999999709,2,24,0
2021-02-25,49726.1,52071.9,46702.0,47061.5,7523.62785681,-2664.5999999999985,5369.9000000000015,47419.06903636695,41.74704568572799,45000.0,58339.0,8345.211209506246,-0.09722808363706115,0.9924593830365434,-5068.5,44010.10818947646,50.275170814227714,45000.0,58339.0,7060.074436674607,-0.008613788803127909,1.069333885692496,-408.90000000000146,39612.244518127314,55.45016986218888,36582.9,58339.0,7373.941407943811,0.27265474999323946,1.188054364818024,10082.5,34298.51380718053,58.50549904579272,29255.0,58339.0,7675.037621616776,0.4261060606060607,1.3721148462749861,14061.5,28644.81052382932,60.34520602247955,27920.0,58339.0,9753.480287814356,0.6007911860647848,1.64293284331031,17662.6,23413.68963055333,61.326709603815175,16660.0,58339.0,8841.075435032695,1.6539088361181755,2.009999309916017,29328.6,19339.151782407564,61.49979723443429,10527.0,58339.0,7635.3795823981245,3.407993331085385,2.433483150114727,36385.1,15049.931264590592,59.558280403370254,3913.1,58339.0,6934.451180056292,3.537885216183901,3.127024248325046,36690.7,4451.246291881227,1.5,61.5,61.5,61.5,11.5,3,25,0
2021-02-26,47072.1,48449.0,44120.3,46314.5,10050.93808767,-757.5999999999985,4328.699999999997,47327.394272347185,39.75647153106008,44120.3,58339.0,9086.802768677497,-0.10244782552242304,0.9785981398739502,-5286.4000000000015,44129.7579402153,48.705607393127124,44120.3,58339.0,7630.776682088453,-0.01875851431888631,1.0495072296282357,-885.4000000000015,39829.85483356398,54.283210043433044,37410.5,58339.0,7623.531659591906,0.2093600754111975,1.1628086568111595,8017.800000000003,34541.00006132733,57.64324667626189,29255.0,58339.0,7791.267743014719,0.4427968411706982,1.340855792182302,14214.0,28866.148658119022,59.68611092009347,27920.0,58339.0,9579.571643792175,0.4366074419643411,1.6044571982405202,14075.7,23592.350887205183,60.80401743756271,16660.0,58339.0,8894.63203176101,1.5455639709357927,1.9631150885059827,28120.3,19474.157481164406,61.07912833770395,10527.0,58339.0,7689.385953986527,3.288776738586906,2.3782543632398903,35515.5,15131.26565705692,59.30553323003595,3913.1,58339.0,6951.490900872658,3.67605960866668,3.0608477208514175,36409.9,4442.492985318282,4.5,14.5,314.5,314.5,14.5,4,26,0
2021-02-27,46307.2,48350.0,45022.9,46170.2,4235.54896417,-137.0,3327.0999999999985,47231.35182651566,39.342328506945066,44120.3,58339.0,8609.272328552497,-0.17445451115652766,0.9775328931847356,-9756.700000000004,44235.70276380622,48.38946410782614,44120.3,58339.0,7683.271822576145,-0.050966398559497805,1.0437315813998231,-2479.5,40035.714564719325,54.05248025027849,37410.5,58339.0,7390.61650091762,0.17610107751483794,1.1532253264860313,6913.199999999997,34775.68084527674,57.4746593895859,29255.0,58339.0,7773.834828864129,0.42977207977207965,1.3276576871469326,13878.199999999997,29082.906037178353,59.558125355509134,27920.0,58339.0,9435.928429117268,0.3955995127362639,1.5875373644221789,13087.5,23768.484873191814,60.70293886303585,17572.0,58339.0,8790.694177120224,1.3427017317752599,1.942496555683901,26462.1,19607.738222682598,60.99796605438732,10540.0,58339.0,7695.552664437015,3.353461444169951,2.354692799120984,35564.799999999996,15211.951372906344,59.25682730603884,3913.1,58339.0,6954.133816236875,3.652424953899173,3.035126715053315,36246.299999999996,4362.822057795547,0.19999999999708962,70.19999999999709,170.1999999999971,170.1999999999971,20.19999999999709,5,27,0
2021-02-28,46163.9,46706.2,43020.0,45245.4,6840.39246604,-918.5,3686.199999999997,47066.52585452456,36.55336210074714,43020.0,58339.0,8733.540535231246,-0.19116103877995017,0.961307408578373,-10693.299999999996,44288.12875407427,46.3027848143711,43020.0,58339.0,7798.8405320669135,-0.056150664099413494,1.0216146238925858,-2691.699999999997,40204.86378529781,52.54941838053056,38075.0,58339.0,7471.79994991524,0.16387180417184344,1.1253713043680407,6370.5,34986.962949830886,56.38574883651251,29255.0,58339.0,7706.356727913834,0.40189747911657525,1.2932074174280024,12971.0,29285.36325092624,58.73599169033798,28800.0,58339.0,9267.105957500176,0.4118010484273591,1.5449833970752942,13197.400000000001,23936.023020710552,60.05583960604423,17572.0,58339.0,8723.844054729212,1.4088612514574423,1.890263890574119,26462.5,19735.9971910169,60.479313852702845,10540.0,58339.0,7727.933821320904,3.24047085727139,2.292531740964882,34575.5,15289.963835929384,58.94574591332649,3913.1,58339.0,6959.654067720748,3.6634646107543727,2.959156770121282,35543.3,4314.491910810151,5.400000000001455,45.400000000001455,245.40000000000146,245.40000000000146,45.400000000001455,6,28,1
