date,open,high,low,close,volume,bodysize,shadowsize,ema_20,rsi_20,Min_20,Max_20,volume_20,percentChange_20,RelativeSize_ema_20,Diff_20,ema_50,rsi_50,Min_50,Max_50,volume_50,percentChange_50,RelativeSize_ema_50,Diff_50,ema_100,rsi_100,Min_100,Max_100,volume_100,percentChange_100,RelativeSize_ema_100,Diff_100,ATR(14),WeekDay,Day,result
2020-12-31,28880.0,29291.7,27844.0,28959.2,7612.52438637,79.20000000000073,1447.7000000000007,20322.44248588181,79.01796499381902,18024.0,29291.7,8093.680137471005,0.6060338851454399,1.4249861954397571,10927.7,16197.911046632507,73.73986108209938,15425.3,29291.7,7459.574776635199,0.8435134670596549,1.787835475613414,13250.5,13483.8627237646,69.46354692008202,10134.6,29291.7,5838.045097687696,1.7495086636600998,2.1476931791185425,18426.7,1435.647343277705,3,31,1
2021-01-01,28959.4,29670.0,28672.3,29398.9,5856.86897657,439.5,997.7000000000007,20631.61994936032,79.7566657130743,18712.6,29670.0,8157.348564444005,0.5631975498354327,1.4249438518234971,10592.0,16379.6905408866,74.2259634077852,15735.0,29670.0,7385.874185761999,0.8027508308907396,1.7948385487879124,13091.100000000002,13595.39958579224,69.82840900970825,10192.4,29670.0,5853.546557675196,1.8735961371167171,2.1624152945620723,19168.2,1404.3653901864404,4,1,1
2021-01-02,29398.7,33245.0,29028.7,32238.8,19615.91350889,2840.0999999999985,4216.299999999999,21027.00311295007,83.66624429804946,19002.0,33245.0,8901.123655737005,0.6822496229929922,1.5332094558042286,13074.7,16598.072110673675,77.02843816784736,15735.0,33245.0,7657.2330359738,0.9725883231151413,1.9423219627578487,15895.4,13726.044386213704,72.0102381652245,10384.3,33245.0,6003.773163393596,2.0016945680713576,2.3487320230714333,21498.6,1605.2178623159803,5,2,0
2021-01-03,32215.4,34771.0,32002.0,33082.7,12135.92577129,867.2999999999956,2769.0,21437.664406527732,84.59676123337297,19048.9,34771.0,9350.257837265006,0.7158097826368828,1.543204491526902,13801.599999999999,16825.066496363994,77.76164056794488,15801.0,34771.0,7825.684571534199,1.0573690462123988,1.9662745467989315,17002.6,13861.673796436557,72.60487064738089,10384.3,34771.0,6086.658838428096,2.093257660049929,2.38663097154289,22387.6,1688.3451578648387,6,3,0
2021-01-04,33082.7,33652.3,27920.0,32048.0,16125.62840498,-1034.699999999997,5732.300000000003,21799.091388380923,78.80274846617117,19302.4,34771.0,9879.571684729006,0.6485851119101631,1.4701530182621199,12608.3,17034.68668886884,74.7756334316751,15884.3,34771.0,8106.533034353398,1.007730715498393,1.8813378012371356,16085.7,13989.090210517072,70.74353601804104,10384.3,34771.0,6247.915122477895,1.9965124215762358,2.290928110243091,21352.9,1977.1990751602075,0,4,0
2021-01-05,32047.9,34499.0,29910.5,34050.0,10982.67553728,2002.0999999999985,4588.5,22216.402309922112,81.39764296659439,21264.4,34771.0,9836.521521725004,0.5927514606068829,1.5326513953518415,12671.900000000001,17268.98735841025,76.55322541641635,16210.0,34771.0,8193.595868772798,1.0363492832409351,1.9717427138781911,17328.9,14129.626402284584,72.13946273031718,10384.3,34771.0,6357.741877850695,2.1837009471627193,2.409830170350048,23354.9,2163.7205697916215,1,5,0
2021-01-06,34049.7,36989.0,33373.4,36876.7,12345.59200165,2827.0,3615.5999999999985,22715.785868558793,84.26118868670088,21885.6,36989.0,9504.129031072505,0.6155426658839402,1.6233952993473806,14050.499999999996,17538.98460994469,78.71438838770749,16210.0,36989.0,8237.702143698998,1.0852200759974666,2.102556152486201,19191.899999999998,14288.964835710813,73.91454945628814,10384.3,36989.0,6481.197797867196,2.4479995511963417,2.58078177278722,26181.6,2267.426243377934,2,6,0
2021-01-07,36873.4,40376.9,36201.0,39489.0,16175.89556871,2615.5999999999985,4175.9000000000015,23287.143117890493,86.31105628244138,21885.6,40376.9,10010.376931925504,0.7072263893992781,1.6957425734916505,16358.5,17841.234453891335,80.4165863378133,16210.0,40376.9,8285.023180498398,1.218483146067416,2.2133558135820075,21689.0,14465.468574518465,75.37890199014383,10384.3,40376.9,6642.9567535542965,2.6922515918504732,2.7298804595629584,28793.9,2403.7457974223676,3,7,0
2021-01-08,39489.0,41989.0,36618.0,40666.7,14072.21903592,1177.699999999997,5371.0,23879.154627240005,87.10788689033178,21885.6,41989.0,10401.231493566504,0.7035670150597992,1.7030209249371708,16795.199999999997,18155.53834869977,81.11146311402067,16210.0,41989.0,8429.789539407397,1.281032297147216,2.239906039630733,22838.499999999996,14648.967072539288,75.99261948956561,10384.3,41989.0,6758.9406517046955,2.7742067211760664,2.7760796920782984,29891.799999999996,2615.6925261779124,4,8,0
2021-01-09,40644.2,41418.0,38765.2,40252.1,5989.36250679,-392.09999999999854,2652.800000000003,24436.87725320888,85.26857203916202,21885.6,41989.0,10406.894600313502,0.7142632033968321,1.6471867326957406,16771.399999999998,18459.804539180015,80.09059540056916,16210.0,41989.0,8412.211595509198,1.1548002698043915,2.180526880150162,21571.899999999998,14828.259630647142,75.32495329259866,10384.3,41989.0,6768.184659589696,2.7916089712794716,2.714553224898133,29636.0,2618.3430600223473,5,9,0
2021-01-10,40256.8,41437.5,34875.0,38170.5,14578.12038267,-2086.300000000003,6562.5,24904.694861336255,76.70833959982821,22354.2,41989.0,10596.641486957504,0.6803280492690207,1.5326628257252204,15454.400000000001,18731.217034691093,75.23913035894893,16210.0,41989.0,8606.283293285798,1.0402539994761795,2.0378013841442573,19461.8,14991.704135313512,72.11183079793875,10504.1,41989.0,6875.3025903189955,2.6095718122328555,2.5461081445763045,27595.7,2900.068555735037,6,10,0
2021-01-11,38170.3,38249.9,30302.0,35439.3,27061.98196231,-2731.0,7947.9000000000015,25263.54218584224,67.36761894060348,22629.2,41989.0,11663.340201678504,0.48728397445044114,1.4027842865146711,11611.100000000002,18961.283554031026,69.59496951102426,16210.0,41989.0,9018.369494553399,0.920808446520905,1.8690348624877704,16989.100000000002,15134.866532773236,68.25320645070664,10527.0,41989.0,7133.708104598395,2.3582204112574625,2.341566734219908,24886.300000000003,3260.627944611106,0,11,0
2021-01-12,35444.0,36626.6,32416.8,34046.4,13744.95201747,-1397.5999999999985,4209.799999999999,25562.71856564912,63.23399242551175,22723.0,41989.0,11909.060204776504,0.46583027291866697,1.3318771206811764,10819.7,19169.001677136264,66.98014784156993,16210.0,41989.0,9170.052906754998,0.8515755011475001,1.776117534624074,15658.600000000002,15267.261862706504,66.42227959450754,10527.0,41989.0,7258.815107334995,2.188940092165899,2.2300265958734546,23370.0,3328.4259485674556,1,12,1
2021-01-13,34038.2,37820.0,32349.9,37390.1,13128.53982254,3351.9000000000015,5470.0999999999985,25965.602596672557,68.16925832288322,23410.8,41989.0,12325.460935374505,0.5764041722529998,1.4399858374475571,13671.5,19419.900840436567,69.76296528000233,16210.0,41989.0,9251.857780795797,0.9500620638579729,1.9253496867576927,18216.3,15422.124360176093,68.472983606087,10527.0,41989.0,7367.360299770995,2.462366885822761,2.4244454996453597,26591.1,3481.402666526923,2,13,0
2021-01-14,37390.1,40115.0,36676.6,39151.6,10488.49678433,1761.5,3438.4000000000015,26414.766075193224,70.37452513273011,24500.0,41989.0,12540.946798863504,0.5851748682111537,1.4821861336401634,14453.0,19691.5998779679,71.07346020845401,16210.0,41989.0,9323.153700746998,1.0910518388754178,1.9882386521475623,20428.199999999997,15588.218128535063,69.46533410546374,10540.0,41989.0,7438.769841021294,2.6916665095140213,2.511614841232617,28546.199999999997,3478.3310474892855,3,14,0
2021-01-15,39121.5,39686.1,34371.0,36739.8,13486.03839009,-2381.699999999997,5315.0999999999985,26766.474634780683,63.9855482512867,25634.6,41989.0,12732.845950002506,0.3894906433898613,1.372605115216027,10298.600000000002,19926.34745427429,67.01553355238882,16450.8,41989.0,9226.900683890397,1.140440208335761,1.8437799543698687,19575.200000000004,15736.254390798831,66.56753583140086,10540.0,41989.0,7551.855166174595,2.4433124958996806,2.3347233139216526,26069.9,3609.528829811479,4,15,0
2021-01-16,36744.6,37947.5,35342.2,36014.6,8842.42252093,-730.0,2605.300000000003,27081.4997353984,62.19829050912111,25850.0,41989.0,12462.067145183006,0.3719115932864532,1.329859880430665,9763.199999999997,20147.876378803106,65.86176022176959,16660.0,41989.0,9284.508166550399,1.1006871128428273,1.7875134492034968,18870.399999999998,15878.16606381455,65.7346685376127,10842.0,41989.0,7597.998722001094,2.2937873258887334,2.2681838604821785,25080.5,3537.7981991106594,5,16,0
2021-01-17,36010.5,36873.9,33850.0,35816.4,9017.89627085,-194.09999999999854,3023.9000000000015,27379.04250499107,61.702463653531545,25850.0,41989.0,12519.394883734505,0.3250855546717475,1.3081684647471088,8786.900000000001,20363.625301910957,65.54704488161448,16660.0,41989.0,9364.119167496397,1.0197711598215746,1.7588420268486735,18083.5,16017.684919396774,65.50840165650649,11060.1,41989.0,7655.807607404494,2.238313954539701,2.236053473409742,24756.2,3501.09118488847,6,17,0
2021-01-18,35815.6,37400.0,34754.5,36622.5,7464.62633774,806.9000000000015,2645.5,27693.908600805556,62.966354949087844,27346.0,41989.0,12457.703570441005,0.33774957810068607,1.322402717792415,9246.3,20587.502598401483,66.21699436971954,16660.0,41989.0,9407.723674674196,1.0128667377515912,1.778870449436813,18428.3,16161.855229735207,65.9893424527068,11202.9,41989.0,7690.844281774193,2.240499048798832,2.2659836682994476,25321.0,3439.977528825008,0,18,0
2021-01-19,36622.5,37860.0,35900.0,35925.6,6298.67637683,-696.9000000000015,1960.0,27974.31022911222,61.130432663780624,27844.0,41989.0,12251.217828210505,0.2439655261964202,1.2842354183451163,7045.699999999997,20798.700736102288,65.10025016762688,17572.0,41989.0,9263.976841666796,0.8228850066723834,1.7273002028266367,16217.5,16300.128271440137,65.19548564850696,11202.9,41989.0,7732.022182282793,2.1578503243499814,2.2040071956333094,24549.0,3334.2648481946503,1,19,0
2021-01-20,35925.5,36396.7,33374.0,35511.8,9170.19074567,-413.6999999999971,3022.699999999997,28231.064801481745,60.03633441005049,27920.0,41989.0,12329.101146175506,0.2262700627089147,1.2578980017125008,6552.600000000002,21001.292504244168,64.44176557268503,17572.0,41989.0,9191.579589403396,0.8906452145302377,1.6909340219333355,16728.9,16434.526912129244,64.72845173600027,11207.0,41989.0,7774.893370940594,2.0783994174656293,2.160804517822237,23976.000000000004,3312.0102161807467,2,20,0
2021-01-21,35511.8,35614.1,30056.1,30832.6,19513.43295565,-4679.200000000004,5558.0,28319.682640801733,49.49255630012186,27920.0,41989.0,13011.929345129505,0.048767130742986886,1.0887339519680128,1433.699999999997,21136.664228199268,57.70666640294275,17572.0,41989.0,9445.837077832595,0.6032426136422724,1.4587259213241888,11601.199999999997,16535.242293592542,59.83274132484766,11207.0,41989.0,7935.382946229294,1.6978457553856114,1.8646597039553345,19404.0,3472.438057882122,3,21,1
2021-01-22,30832.5,33850.0,28800.0,33000.0,15251.54979223,2167.5,5050.0,28479.11143190011,53.4763743728915,27920.0,41989.0,12793.711159296505,0.023611300668759494,1.1587440176604646,761.2000000000007,21300.015517084637,59.697565413895795,17572.0,41989.0,9649.953508384795,0.6965447039529493,1.5492946459842183,13548.7,16650.404174417243,61.205587710490974,11207.0,41989.0,8059.719853289695,1.8863562813235255,1.9819338710530123,21566.9,3585.121053747685,4,22,0
2021-01-23,33000.1,33496.4,31350.0,32100.5,6099.11396014,-899.5999999999985,2146.4000000000015,28602.46922095455,51.69509539108383,27920.0,41989.0,12491.870568739005,-0.029689233345524868,1.1222982097113052,-982.1999999999971,21448.73164054848,58.530762466638166,17572.0,41989.0,9655.253447970796,0.7197494883691029,1.4966153028514992,13434.7,16758.45966149894,60.341039054633036,11207.0,41989.0,8087.604932529294,1.7911051212938007,1.9154803393863236,20599.5,3482.355264194279,5,23,0
2021-01-24,32101.1,33088.2,30950.0,32292.0,4828.26804529,190.90000000000146,2138.199999999997,28728.148183868412,52.05300665997714,28800.0,41989.0,11927.002550754503,0.00761357963055409,1.124054352314041,244.0,21598.036558777163,58.70609736330704,17572.0,41989.0,9704.331453010596,0.686002192867958,1.4951359079386755,13139.0,16867.08936757782,60.46114234377194,11254.6,41989.0,8098.995768012293,1.8509124297027433,1.9144974747138164,20965.1,3386.3441738946876,6,24,0
2021-01-25,32297.8,34872.7,31908.7,32274.4,9134.64789835,-23.399999999997817,2963.9999999999964,28848.946539315097,52.015721238861346,28800.0,41989.0,11834.601168808003,-0.052146842878120325,1.1187375579214556,-1775.5999999999985,21745.04299808409,58.682828714473125,17572.0,41989.0,9832.672397913397,0.6642379427522442,1.48421872529034,12881.5,16974.82708313452,60.444149090412076,11355.7,41989.0,8178.782704132694,1.8400813101136055,1.9013095003522302,20910.5,3356.1767329022096,0,25,0
2021-01-26,32266.9,32932.8,30816.2,32501.0,8854.20510657,234.09999999999854,2116.600000000002,28973.348887180884,52.47706023167675,28800.0,41989.0,11660.031824054004,-0.11865758053188047,1.1217550351723375,-4375.699999999997,21893.145085645752,58.89686336191315,17572.0,41989.0,9946.989203792795,0.6946492444703993,1.484528598922468,13322.400000000001,17083.38671754316,60.58820743357338,11416.6,41989.0,8256.695963954895,1.8239883915925938,1.9024916158237106,20992.1,3267.635537694909,1,26,0
2021-01-27,32509.2,32579.0,29255.0,30424.2,11215.32690868,-2085.0,3324.0,29022.770202279306,48.02276012882116,28800.0,41989.0,11412.003391052505,-0.2295525336169566,1.0482872512841876,-9064.8,22010.61157409071,56.1753648766351,17572.0,41989.0,10043.575364081795,0.6606642831800442,1.3822514607369272,12103.7,17176.658343406856,58.61208244004319,11678.8,41989.0,8325.202162899095,1.5877519775452922,1.7712525563319552,18667.2,3271.6615707167016,2,27,1
2021-01-28,30422.6,33872.1,29900.0,33430.4,8816.48779189,3007.800000000003,3972.0999999999985,29172.910253966103,53.97527838748225,28800.0,41437.5,11149.216828851004,-0.1779416574248709,1.1459398362717372,-7236.299999999996,22167.853532539706,58.97536334315647,17572.0,41989.0,10065.266253510994,0.8023236380300294,1.5080576002060033,14881.900000000001,17290.28602316362,60.49597303178321,11905.7,41989.0,8360.347916354795,1.803293809851242,1.9334787148815027,21505.0,3321.69288709408,3,28,0
2021-01-29,33430.5,38621.0,32000.0,34261.7,20784.44273084,831.1999999999971,6621.0,29346.253114085976,55.460029807926844,28800.0,41437.5,11888.970840053506,-0.14882204903595098,1.167498278802572,-5990.4000000000015,22334.376440838954,59.701867723251134,17572.0,41989.0,10382.733300766195,0.8778164478912607,1.5340343210724987,16016.199999999997,17408.920962515305,60.99192693744373,12735.0,41989.0,8453.216408919494,1.673979552017482,1.9680541989806208,21448.699999999997,3557.3576808730745,4,29,0
2021-01-30,34266.3,34902.0,32865.2,34296.5,5251.37596528,30.19999999999709,2036.800000000003,29514.87669578648,55.52325547626751,28800.0,40115.0,11422.633619184006,-0.10149198988747854,1.1620072261693082,-3874.0,22499.0853085996,59.732328810116925,18024.0,41989.0,10364.089536556996,0.9020325541413636,1.5243508582498326,16265.0,17526.960101382323,61.01262407185961,12735.0,41989.0,8495.998877736294,1.641422971172434,1.9567854209524382,21312.4,3448.7464179535696,5,30,0
2021-01-31,34297.4,34373.2,32200.0,33122.0,4625.29985591,-1175.4000000000015,2173.199999999997,29637.748557575425,52.8576169415926,28800.0,40115.0,10300.799513864005,-0.06538786036970268,1.117561272768609,-2317.300000000003,22645.354063540937,58.21682614836385,18712.6,41989.0,10364.925524932994,0.7611621266662767,1.4626399705238649,14315.099999999999,17635.955818183542,59.928625714945625,12801.0,41989.0,8503.280180794694,1.5598577942653993,1.8780949749176385,20183.0,3357.6359595283147,6,31,1
2021-02-01,33121.8,34700.0,32325.3,33533.9,5477.65375934,412.09999999999854,2374.7000000000007,29770.465778797017,53.678579536822994,28800.0,40115.0,9887.434600957506,-0.01505298651252407,1.1264150265288546,-512.5,22795.280059616816,58.592781275494815,19002.0,41989.0,10379.670366459195,0.7498291075500547,1.4710896252337466,14369.800000000003,17747.059502964632,60.17924930076981,12801.0,41989.0,8539.920848571195,1.553815808512745,1.8895468285547918,20403.0,3287.4262481334354,0,1,1
2021-02-02,33534.1,36000.0,33462.1,35500.0,6824.95472103,1965.9000000000015,2537.9000000000015,29965.634747961478,57.40554295795213,28800.0,40115.0,9572.255345882004,-0.0505508142529707,1.1846904061464947,-1890.0999999999985,22970.212899617116,60.331265167889974,19048.9,41989.0,10453.104618065194,0.8411812604052675,1.5454797983431725,16218.900000000001,17871.116879606754,61.34491222326794,12801.0,41989.0,8573.086717805994,1.7225596662371925,1.9864455164808459,22460.8,3233.8886589810472,1,2,0
2021-02-03,35500.0,37676.0,35394.8,37670.9,7014.21979274,2170.9000000000015,2281.199999999997,30228.104369105124,61.048147223563674,28800.0,39686.1,9398.541496302505,-0.03781965488000483,1.24622105111235,-1480.699999999997,23172.628085405962,62.1230180727036,19302.4,41989.0,10482.601984805993,0.9378334027788495,1.625663686533898,18231.2,18009.466437550524,62.56704031513336,12900.0,41989.0,8596.943138831994,1.8800382262996944,2.091727710569733,24590.9,3165.83946905383,2,3,0
2021-02-04,37676.0,38735.1,36202.0,36979.0,7172.51303209,-697.0,2533.0999999999985,30458.064657382114,59.34549264223395,28800.0,38735.1,9082.865228402505,0.006510650575125565,1.2140955249774024,239.1999999999971,23362.729016251204,61.223672540768426,21264.4,41989.0,10389.178669500594,0.7297608300082796,1.5828202250806087,15600.900000000001,18142.00409367098,61.93662620460363,12900.0,41989.0,8592.679828360193,1.7091636384949007,2.0383084365470125,23329.4,3120.643792692842,3,4,1
2021-02-05,36975.8,38340.0,36582.9,38296.7,4809.54280306,1320.8999999999942,1757.0999999999985,30725.077353419903,61.49819864781212,28800.0,38735.1,8881.221242509006,0.06336596824621132,1.2464313615710823,2282.0999999999985,23568.35557469906,62.28472879472056,21885.6,41989.0,10105.500689267794,0.677751881609729,1.6249203249933994,15470.499999999996,18282.811149316778,62.660375707471005,12975.0,41989.0,8558.134850654193,1.8817261747996534,2.0946833442203516,25007.199999999997,3023.247807500496,4,5,1
2021-02-06,38311.7,40986.0,38221.4,39257.0,9126.76729633,945.3000000000029,2764.5999999999985,31015.705960142954,63.001103772815476,28800.0,40986.0,8886.664793783006,0.0960621391317944,1.2657135726798419,3440.5999999999985,23784.37288924384,63.036879166408745,21885.6,41989.0,10167.017284161393,0.6971963424915155,1.6505375265855105,16126.5,18429.331893492137,63.175805412084465,13131.0,41989.0,8593.904021108094,1.9158960417734399,2.130136904955444,25793.9,3004.7729641076035,5,6,1
2021-02-07,39257.0,39704.4,37410.5,38874.9,5135.54003709,-382.09999999999854,2293.9000000000015,31283.41896087809,61.98765402162953,28800.0,40986.0,8770.210478750505,0.06150317427810781,1.2426678825807225,2252.4000000000015,23992.154353344373,62.53056066729596,21885.6,41989.0,10144.625528841194,0.628506796807909,1.620317184837595,15003.400000000001,18572.148640800064,62.82724151212975,13218.3,41989.0,8580.580261369292,1.8654013414903812,2.0931826872523525,25307.9,2953.996323814203,6,7,1
2021-02-08,38867.1,46727.2,38075.0,46425.8,13678.90387894,7558.700000000004,8652.199999999997,31799.224047974316,71.51822942389762,28800.0,46727.2,9139.221853856006,0.29227625982586236,1.459966442261582,10500.200000000004,24301.04268834873,67.75342029691137,21885.6,46727.2,10300.681598982994,0.9771897771361162,1.9104447737240142,22945.100000000002,18766.697344465712,66.5150454141349,13218.3,46727.2,8664.548184638494,2.36197145360668,2.47383965051746,32616.700000000004,3361.0108721131887,0,8,0
