0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
9.25492161135257,-5.390530112153473,1.6123314240108035,5.9504697790751955,-5.4473621828959695,10.196458422748172,-8.118638209517343,1.9659728957096088,1.070463191273837,5.507006617658901,2.1826433199245616,18.642660063520243,1.7359865339439153,-10.072906238573946,-14.783169899336043,-5.9341369721443655,4.845089700722984,-7.514816455429256,-9.624563781189993,13.683110643856146,17.918974763396335,-4.293578531490708,-2.5555866518703323,-29.725345280252895,-20.886438733241892,-10.11719914218533,-10.227812532284824,17.23855726481382,-8.542785249995488,-72.73102683323101,-43.34782829232306,-53.8835507709907,-67.12704184053395,16.655442021735333,-14.257913336451717,70.50233403656955,33.47274164140655,-50.59954884803382,78.36072073151465,-25.65785631830458,-72.30239771061451,-44.2603235693451,91.31715867841613,123.56599358267468,-106.64933855109854,-154.0477384239249,138.6397078097442,-222.21662118624866,-228.02589636091025,-588.1576050984763,-291.67218501665866,-2390.242986507687,18.52424248313457,-49.69563318996748,436.6394689324295,0.0,0.0
10.425728875367477,-3.4315600656451255,1.2570041475881524,10.405811163120198,-1.7830927484541956,4.106056920533985,-12.178386601522396,-5.82464246081703,2.4144863231707236,12.18908871600365,-2.812545189884987,19.267189804498898,5.410251010706543,-25.409749546526978,1.7332369223477508,-6.555195454858687,-0.8496475655605841,-6.599426379905835,-8.0987145317794,11.627214341315604,19.30806003400791,-7.270030479824689,-3.6148818889380725,-33.18480501723711,-21.41194681789315,-2.54050937586362,-7.512408958383615,17.669124816607876,-9.107999764133785,-71.23358507881345,-56.47090627545297,-55.65372327993469,-81.47444915943655,19.61318718267264,-25.425937350277124,84.05564733790439,45.93630362292886,-54.75395166588835,85.0307056317767,-35.01722228550849,-79.03174334572674,-62.38986923359673,97.68779939231915,138.53331351551776,-117.53045238157505,-153.53461192771846,146.10313836465528,-223.45258105829373,-257.16312529680806,-697.3342912704067,-352.4166395772683,-2768.6689645379743,23.805619638648757,-61.84508989819548,503.16068214245644,0.0,0.0
10.311823302934487,-5.1157248097105965,1.7128062370114696,6.402646684613313,-4.193401032903325,10.122606917458507,-10.534557497367388,-0.4593624793674922,1.4788992384517416,6.4277886149497485,0.09254064145756762,20.812459816758917,6.667432728324748,-15.075716014458001,-13.91350159479257,-1.226358280627036,4.794264594152959,-9.399950533862071,-12.769667071010204,11.346386230303082,20.2478505938638,-3.822221573634282,3.8728486854195214,-37.16899324084856,-19.986537159969384,-12.427683418899509,-15.199255801958008,19.15830232291709,-8.631698028228849,-77.63338317849842,-51.089804549137334,-60.28777674093261,-81.03217392053448,21.451584814374684,-19.344905438740597,81.65818009678968,45.76575295315991,-58.99199463060931,85.15155566522357,-31.332248170056303,-83.16461521046543,-52.13734644092324,102.3262996212106,137.7492593767733,-119.62820849082952,-148.75369696467808,153.10989318507893,-225.7248807129411,-275.91564823332305,-682.7578287691393,-375.3039389728778,-2787.394288854453,23.971872929943853,-55.78360628858833,503.5266015649306,0.0,0.0
10.689295602177108,-4.39716336816116,1.2614482184338098,7.776241726683614,-5.502278961613961,9.852893763809238,-10.505895508555417,-0.9025040712632489,3.9970224415072466,11.190861696884838,-0.4488342188474125,19.91318171224067,4.254744531203761,-20.026170242011293,-11.352504862071818,-10.433546075948403,5.665596219572102,-4.956072728977489,-11.056434931265363,10.349911722466187,22.078437716125933,-5.820072480431094,0.3658255110585533,-39.88163094956925,-19.39474235483736,-7.483729743901331,-13.357554682976234,21.687596167645797,-9.161322371686145,-84.47113602919819,-48.70950545213884,-61.731368577629844,-76.29582855449834,24.175937778886016,-21.174899309625616,85.94990980106921,47.76776898545261,-55.98677093839422,86.78663150240848,-33.336020857434605,-81.84046669695242,-61.28098937129184,109.88561472527425,154.28305975002206,-123.48174761205146,-186.2337037350183,159.15516344484453,-228.4300725537854,-298.51048552009155,-703.1027969655371,-413.27245454763425,-2939.3302087353027,17.033855080062622,-63.60271553647187,536.6060776746181,0.0,0.0
10.136845411347661,-7.539119858426443,4.132681308376752,2.009738213383956,7.0139597774151206,11.20506792126255,-15.239689674195652,-4.668144930969656,-5.018633704567263,-0.7998818197672926,-8.921046859980628,30.246963535209282,27.954232388818934,-20.05338067909748,-1.5315179596930855,34.51805405555876,2.5302673540622598,-39.216719953764056,-7.977785014572043,3.5434960318550925,10.436881671707557,12.215655150634063,8.941298374515656,-36.213953749877675,-24.555755468165604,-34.564555146122515,-16.65992211271032,16.9536483569983,12.080192377025565,-79.62057956550248,-49.23147703528045,-71.03970843740802,-53.47361298891464,43.59184516408268,6.062253116610116,69.91156312288982,11.189324438682103,-29.199195722540505,93.36953071496092,-41.14608488526249,-61.865568771774875,-22.772233004101384,114.91596318602234,143.31282685100877,-126.15380900604475,-151.34429208555744,222.5006719719689,-228.64463990049447,-295.16837327459933,-628.2383379060706,-390.0445910983147,-2859.038025799738,35.17520912800589,-58.61696827464236,542.5282597182963,0.0,0.0
8.963351759834522,-10.528745099385603,5.0354545049824635,-0.28484982722836766,6.064449701589235,12.855091889379743,-11.654442763583383,-4.4414395834341205,-6.674008582687456,-7.86554685561487,1.384135478471886,31.69758363876596,22.59686587691158,-7.236499664983969,-11.890937121491511,26.460314448264764,-2.840097391467061,-35.05065259337542,-1.1276373746128574,13.345750461411738,-3.4823839525230667,14.454564143910574,17.05702393103183,-42.398846494345,-27.319022223138,-38.54508373389131,-26.63582557793717,27.06282020623721,18.212023947234172,-72.28190309953443,-59.952922754011446,-58.81306834287743,-52.89036298541229,32.041589030188895,20.012719242496193,63.25329083212598,8.389588142740111,-55.31105901049995,79.89735290122431,-17.010057297618857,-44.31328614721961,-6.614704010261474,106.35416629646751,134.2180844121587,-123.283260358717,-176.02411644179605,232.73987302667388,-207.1859345084939,-277.34095429413657,-555.4867808578329,-316.08167688163996,-2639.5442201535698,25.411989669423882,-52.038829547963786,515.7921457395197,0.0,0.0
8.871402275376926,-9.670337131408289,3.6842212158031997,4.515709905751567,-1.4500679028105072,5.370443118663961,-8.415071224346192,-13.689701186119569,-0.5877348957174557,-2.508491839189784,11.637056128010197,27.0097421022484,10.29843275676784,-7.665681733864593,-10.249951344513654,4.870449962669472,-8.052137167248283,-16.981082665929065,9.142555677984983,23.82834748021055,-9.81950672660719,11.731464419573722,19.864127817844647,-50.37725523726924,-24.04323646960182,-34.89535689865043,-26.82003016242425,35.371088456169545,18.62493219720778,-71.16959619143579,-58.889263830050524,-62.474802845297155,-53.82970483382476,25.145838225860846,14.52617363383024,63.575541128284804,16.162968380772135,-67.90505364674969,72.06765369328286,-27.346444329017995,-57.9978538778152,3.7939191033020014,102.41337441278972,111.67823789988108,-137.80814164691373,-166.9420278546236,198.11500211977673,-221.63594738216005,-283.21834963952244,-600.480422683344,-345.7160853248313,-2717.9024372706767,29.06011399754107,-64.1181633663719,527.9225229316525,0.0,0.0
8.357984429068484,-11.18782790432438,4.2505090617079375,3.0830110831967934,0.610764834074013,7.447126246253897,-7.829116698917779,-5.835691621898419,-8.12801066543468,-5.0846457326595615,11.115618679703703,30.840395855911193,14.864256730758948,-2.421736253956659,-12.744990187968103,15.95628551840933,-7.8809804582485,-27.99882558508164,4.899195333294363,22.0159273466707,-9.359412309381574,13.346605985475039,10.123140996991516,-46.93231067879258,-33.718900408085354,-15.839766446625028,-17.1908831968212,37.806228945211025,15.888521578438576,-55.071285699891426,-63.723923822011486,-53.22538698444729,-76.67257927446406,31.138147324791575,13.912210122436326,69.98406186835574,24.61073993463525,-75.12788684950961,53.740360437616864,-36.202354079784904,-27.285135040144826,11.986100736817317,91.6909842835132,94.81884313402304,-145.7725722804587,-187.05712165232623,221.47489912497372,-221.90187154351577,-295.58855077199144,-553.1930749533865,-326.9027877029319,-2607.8063716887027,28.453031438672635,-36.20081649707984,514.3971514676206,0.0,0.0
8.224410879498505,-10.351324245650007,3.4829323685985862,6.4313536228384365,0.6822297443418021,5.982101512325784,-7.418109697704981,-3.760479096676446,-7.207027868349229,-0.36658388471249,10.118118388414867,29.638107886784287,8.97367224504345,-3.4303688093618114,-6.166707618988892,0.1736702131513512,-11.196182363458757,-21.25241507945867,2.678358863316208,21.25004515712389,-7.010122979672398,8.892687593391278,-1.0300191004966623,-45.2423291528808,-40.27850019482836,7.895491055225047,-9.633873119133561,43.30565958976864,13.535508072694778,-46.64527802355177,-70.54577883700023,-30.71655473542701,-78.0827313504413,29.004482005548134,29.36216219244937,58.37348805268277,4.270351554273175,-66.6868702598318,69.23796641252453,-13.878121695326314,0.6498946624035412,9.493831874086794,94.73843963160922,95.55825830946567,-146.94230238147827,-215.7523069726512,211.96566147668514,-207.66608691911574,-302.26859991677736,-545.6384550867447,-341.52260079631657,-2586.7018965229995,28.266001537290872,-36.09768816468302,525.5398275130591,0.0,0.0
8.007036254267872,-10.959876922751741,3.237776309466183,7.151623837275471,-1.6729356633743206,3.2468878046701866,-6.094221929217198,-4.137325690654197,-9.740206638158766,-0.655489707723264,14.018806894376041,31.32148287301552,7.385920579877212,-1.8939130395522545,-5.778566609027972,3.624082303707517,-15.055008280855933,-18.93306253363644,5.433476986544855,25.27238267685314,-12.067631941099252,9.576324564134918,-1.49349716192527,-48.2559966204659,-43.70256777373412,19.844338864558825,-3.5339887798335936,50.51431815457031,11.198087458507782,-33.76461222608862,-66.45363781719857,-38.12405338766271,-88.84681638656694,34.3001933372493,18.754945676842,72.03491785384168,17.64492464707786,-82.90547691068838,54.213741404711584,-13.903600920924346,7.398048277241738,16.303937766813263,87.09988065537557,91.48296103556596,-138.51490923067556,-180.77763797860993,228.15920862823626,-194.14867808807261,-317.74232706152475,-551.6492828108084,-371.6357989481046,-2598.140891514422,33.72449210864467,-36.69765429944755,531.5157114123704,0.0,0.0
