0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
-0.025581288215832113,1.3318725804980547,-0.41674386052381557,-1.0348296175515845,0.7172233504479929,-0.6967293274230567,1.4637108962878038,0.05620024747756092,0.24981523933057295,0.06121804257132296,0.482408986145713,1.5529469942854002,-1.7860322843186862,-0.10188916817850564,-1.843539631377702,-0.36720708047131106,0.13867021356313997,-1.232616384909822,-0.11656923911251552,1.6327592244088138,1.749298748628777,1.5892084008609377,3.3110247360471594,-0.8894486812493547,1.504693881635791,1.6961189011047226,1.1584837052557506,-1.053050555737447,4.657931346116979,-2.40057332574633,1.171944181687982,0.0,0.0
0.0696413397799533,0.9861008383745103,-0.5196471489878087,-1.601243944767602,1.0689168930396664,0.2647246228354575,1.3898859368536909,0.4833264710061063,0.3336529006426799,-0.35734918868002846,0.5234858577211606,1.1821244818830943,-1.87871080995786,0.03568715252499841,-1.6746193250482846,-0.2534494608561799,0.5159096335380228,-1.2885406496817686,-0.5339803843908515,1.5830364396798102,1.9543207855125915,1.1317030905718364,2.2185223383141226,-0.29040809959990155,1.1434898981828723,1.586586515852401,1.7158797569071438,-0.34296475762897727,4.159890728670832,-1.7262910490694827,0.5114653207484215,0.0,0.0
0.021725851980038822,1.1180961550731998,-0.5880683680979538,-1.3392068267310233,0.7326768278102381,-1.0296380619328624,1.4924881832138912,-0.33359390824375373,0.19341108370978388,-0.6594980991866223,0.4112741299340271,1.157615207189845,-1.6956939143723124,0.11099511661568712,-1.8643962181766798,-0.3485811361546587,0.6811120317999687,-1.2265204464561665,-0.3419077772866237,1.8569090976772562,1.9478616730009546,1.0021743569619819,2.1835682505747958,-0.9582947149246424,1.4093713557947503,1.6490213615927298,1.9391902438981123,-0.5803444284087727,3.5344598234975644,-1.8785782759986391,0.8282026885356805,0.0,0.0
-0.017383849894189365,1.186666633596126,-0.5411702661664429,-1.2367694557812223,0.8403146870827315,-0.7364412281039813,1.5330411659023244,0.028552386926482085,0.1706916047426252,-0.7095477462204276,0.28907061174167337,1.32553495166425,-1.9155607555368759,0.10809601770062237,-1.768357760669168,-0.4176435195817966,0.675213428358494,-0.9841793852180482,-0.7398808231744255,2.126218906000404,2.0858257929794557,0.9716786301201877,2.0741028403729174,-0.8488784783352175,1.3567262861088427,1.055911655645841,1.999389111253966,0.41036198509907346,3.0521163361523858,-1.813292524950451,0.8090346370220963,0.0,0.0
-0.2573798082407986,1.803599447792586,-0.26472979874833086,0.13543330598653833,1.1212140368137462,-1.8593696371600545,1.5197268714905297,-0.1264428370441512,0.566086372956651,0.606246020601655,1.2050187968426003,2.2019933947578947,-2.1515440051651895,-0.9948391672235695,-1.0782939333365045,-1.5782065583585687,1.1174886039776943,-1.3381223315172264,-0.47946323092609544,1.1003808323974538,1.9561147229460794,0.4761092181672997,0.7411973862623302,0.34086125313223653,0.513148039032962,1.4279519949873274,0.5797405907271806,-1.0628390995210912,2.376222724242648,-2.3041804362700566,2.313951641070681,0.0,0.0
-0.3315695969975611,1.529432796718082,-0.431203703744036,-0.9377291348596885,1.177720882300446,-0.06518487318509046,1.3306055492124544,0.4901420972522471,0.6755585989581503,-0.7083159062532252,0.5556730872311995,2.2282922889551386,-2.2610673382655477,-0.6785831977451193,-0.9859146814372817,-1.4742170254432987,1.3042320540502557,-0.3834446066473884,-1.2513612743773421,-0.6358155104809059,0.7934328009980518,-0.0028596180528180732,-2.0238065076560705,0.6330272558728242,0.44826051914391707,-0.5379854215471892,0.7081438386585202,1.8731761597720742,3.3372024154321136,-1.2482691929727405,1.1335132871960643,0.0,0.0
-0.33641581316843894,1.4481817376295556,-0.5658387618770594,-0.9072783808857736,0.8773850596913503,-0.5084895978756458,0.9514101032985255,0.22328931748579223,0.8588412576231679,-1.3129356120617923,0.23251828622493004,1.7438100630255673,-1.1197358829477089,-0.7121822819813729,-1.5518213487816181,-1.3337176437013412,0.7661527258700793,-0.4115931601573443,-0.27035389172060426,-0.48255747853349895,-0.973636026036399,0.4730024918460849,-0.5811687431804743,-0.9514887588460967,2.079712205301907,-0.42077421424922246,0.6749390257282871,-0.5670565868615131,2.358321181877046,-1.9918523228194478,0.9821731221610422,0.0,0.0
-0.37111033891814205,1.42004826917516,-0.7493186916948386,-1.3566977155495623,0.7163255815784833,-0.45003635227758093,0.9104826599253293,-0.021717198212151522,0.6800677623627673,-1.280376588778423,0.17141802186615726,1.9510780540475063,-1.4684684207316296,-0.6401068088127339,-1.2157911664545855,-1.5604288808799986,1.0166056151911531,0.0033684489762481496,-0.7197851736378661,-0.6498907947176733,-1.0317435723766177,-0.036538847551962635,-1.6747877119718522,-0.2347184350890992,0.37963487978948435,-0.23908092436526512,0.1487085427980553,-0.6048834345246176,2.5302044510563753,-1.39829889387658,0.9312488196033583,0.0,0.0
-0.2437852111595087,1.2105073757087474,-0.7245282719188807,-1.282191500364796,1.25068848019159,0.2333853885514363,0.9911473700051334,0.5165898646913938,0.8126321397882396,-0.20435846188027149,0.5147458514526957,2.331642711717468,-1.3498510687398735,-1.1579737237516055,-0.5831089235984324,-1.7800568919683024,1.241211171307624,-0.31378522442451273,-0.6187063267290407,-0.9554986865943251,-1.0522776248473298,-0.421361752423517,-2.4115238060898507,1.3369130169734582,-0.402026900126445,0.22319637944518386,0.00941086753282954,-0.8156062394050746,2.082242833788373,-1.04203159574606,1.1852531188802287,0.0,0.0
-0.1556384671110284,1.0014753760148956,-0.7715404525470272,-1.193691574036168,1.2764259155941073,0.12072103546993294,0.5344615627406634,0.4568881001975063,0.27611634711561467,-0.6846524524272735,0.040649503583098004,1.4827760724875036,-1.0107630648976262,-0.5105633102466252,-1.0225679316582164,-1.8912638702135887,0.6397740408157576,-0.49194743866738516,-0.10583385008529447,-0.6054284358086309,-1.5023802774085,-0.3628855566634855,-0.6650894957522028,0.9472236671930976,1.053938537341138,0.44834004913048836,0.3899905183694407,-1.10839319718717,0.6065725903656434,-0.8862627724847274,0.6889903785935823,0.0,0.0
-0.2334237603253298,1.2181531066986486,-0.8210295500955151,-0.9110563997454371,0.8894645337006785,-0.9132854193369317,0.6597664946374435,-0.22516973186407674,-0.2153882899830559,-0.516067453386011,-0.14531028135203758,1.8747070275866498,-1.0793883055246825,-0.23257095482008164,-0.8739456801963776,-2.108033863994033,0.7785698311217529,-0.20778348313753223,-0.2285040836534464,-0.5635470033495843,-1.4011458232369158,-0.3043092022009291,-0.8158971436768384,0.9686025295584069,0.5926348862776184,0.5172814180659155,0.3152314341260505,-0.5694418800822036,0.07237081954434006,-0.7774374953045479,1.121227632871387,0.0,0.0
-0.3261217495048897,1.4365009283449346,-0.6830618169467777,-0.34343217180541336,1.118305030966645,-0.954324264285657,0.6085582495383537,0.09782053623125231,0.08560007186564797,-0.11012850612863587,0.29657253460818406,2.081059200102089,-1.1110025230645557,-0.7120521664212827,-0.6987730253802616,-1.8861256741164263,0.9555598209579944,-0.45410312308625234,-0.6741859251376916,-0.12062335227615568,-1.154087754704255,-0.3851426103197779,-0.5264746880383976,0.5253259873813453,0.8740561684027062,0.026142214135895087,0.399008192738784,-0.0034578423224874955,-0.6874139795513191,-1.121067569359103,1.6261594632584782,0.0,0.0
-0.3393085560539599,1.2748863401311754,-0.7769032178613321,-0.8465878060616964,1.3119703164797112,-0.08198948065966608,0.25384897804373974,0.48672867458997016,-0.11071966786868336,-0.6328248311306278,0.25333281266709656,1.5470262356310835,-1.6670607103077288,-0.34481143813504245,-0.47812838631781296,-1.6642488910009292,0.9114306725142858,-0.2255794635954655,-1.4249050456469003,-0.11640344334319037,-0.561307445082247,-1.2036362077666811,-0.9807752719693987,0.6771127633511655,-0.5730582926905721,0.12366395100113155,0.14582512958062221,-0.2657687489925845,-0.4617917325476326,-0.6566995200995359,1.0360661456671134,0.0,0.0
